,count,mean,std,min,25%,50%,75%,max
p_c2ti,1655.0,0.14812160711207348,0.04724384596294906,0.052673506444073856,0.10941447429711999,0.14270262128403172,0.18186827245679282,0.28851425873814157
p_tu2txs,1655.0,0.7715335419785003,1.0328194901075249e-14,0.7715335419785004,0.7715335419785004,0.7715335419785004,0.7715335419785004,0.7715335419785004
p_tu2txl,1655.0,0.18784868689617648,6.63558758429297e-15,0.18784868689617643,0.18784868689617643,0.18784868689617643,0.18784868689617643,0.18784868689617643
p_tu2txd,1655.0,0.04061777112532312,1.5894869841036508e-15,0.040617771125323124,0.040617771125323124,0.040617771125323124,0.040617771125323124,0.040617771125323124
p_ti2txs,1655.0,0.4160132234427186,0.09402484639806426,0.017647159034489036,0.38033737086497066,0.4489344020496132,0.4830373004818456,0.5141660287150234
p_ti2txl,1655.0,0.5168621294023626,0.09459256853883258,0.40541251811793283,0.45130289863631834,0.48613452458687534,0.5525768836887862,0.9231911200657437
p_ti2txd,1655.0,0.06712464715491874,0.010995632228489685,0.02545699552456113,0.061121327104367865,0.0694993898462375,0.07582982951013734,0.08123275424683621
CasOnset,1655.0,0.8480059506792571,0.033458858312984265,0.7541629626859149,0.8245336216083676,0.8464380882056036,0.8714093429692376,0.9385989045697664
CasCSI,1655.0,0.7838273916651067,0.03963536471744387,0.6722823430335139,0.7548871414872707,0.782054459199202,0.8131223795191618,0.8985169700695922
CasTxI,1655.0,0.7211764081060922,0.04656141765521807,0.5925961318167616,0.686344059747061,0.7190341671154599,0.7553949457439848,0.8590696183612312
CasTxS,1655.0,0.510656374980957,0.03368647346975894,0.41423990474048394,0.4864548066228144,0.5084755434808479,0.5352102020106483,0.6070669136407318
CDR,1655.0,0.7211764081060922,0.04656141765521807,0.5925961318167616,0.686344059747061,0.7190341671154599,0.7553949457439848,0.8590696183612312
