,count,mean,std,min,25%,50%,75%,max
Inc,2000.0,0.0026617646725146152,0.0002449408091286541,0.0019992180413160826,0.002493627845076286,0.0026458529955955988,0.0028124703551445345,0.003557167022901175
PrevA,2000.0,0.0013841264310434003,2.797957024481067e-17,0.0013841264310433998,0.0013841264310434,0.0013841264310434,0.0013841264310434,0.0013841264310434003
PrevS,2000.0,0.00012582967554940487,4.527694435193926e-18,0.00012582967554940487,0.0001258296755494049,0.0001258296755494049,0.0001258296755494049,0.00012582967554940493
PrevC,2000.0,0.0006291483777470244,9.657288845200585e-18,0.000629148377747024,0.0006291483777470245,0.0006291483777470246,0.0006291483777470247,0.0006291483777470251
MorUt,2000.0,0.0002193869158412346,7.479930560548342e-05,7.745189662585606e-05,0.00016082148091988035,0.00021052851548139344,0.0002690996274992394,0.0004263043737821637
DelayPat,2000.0,0.05399692397623845,0.004569599152453304,0.03994136116316054,0.05089686515922097,0.05414522414171441,0.0571102159831355,0.0684689992319642
DelaySys,2000.0,0.26970509288033595,0.022894309996320316,0.19903584448977513,0.2542529270056517,0.2703805643972118,0.2853368347398252,0.3386924125618613
DelayTot,2000.0,0.32370201685657435,0.027458075444155926,0.23897720565293568,0.30513654909391263,0.3245086659893007,0.34246577333691625,0.40706123813725004
DropDieA,2000.0,0.03838227367551656,0.023150621924103762,3.547883987101317e-05,0.018718766962126324,0.03732462604724261,0.05524509506394487,0.10350133965090634
DropDieS,2000.0,0.006983603424133588,0.0013778457028659607,0.004029082351516014,0.005875275548973081,0.006957417936254656,0.008031458866655253,0.010568420676276932
DropDieC,2000.0,0.034221208984794936,0.006749343613078883,0.019630371649981534,0.02878603446756832,0.03410428982163011,0.03934394305397255,0.05180161169302959
DropDieT,2000.0,0.036874877971709706,0.004357375496238951,0.022100473384008886,0.03389762193547789,0.03694762033621917,0.04001670164239707,0.04949855499488462
DropSelfCureA,2000.0,0.10126376187731807,0.02652718802440165,0.04600693069091031,0.07868723792228476,0.10179925589695807,0.12306345485291867,0.16591518815256157
DropSelfCureS,2000.0,0.009183191704058475,0.002405478180932594,0.004174175538513267,0.007135302804262327,0.009232209655819845,0.011162920010480588,0.01503957444715512
DropSelfCureC,2000.0,0.04500314881702454,0.01179687955672462,0.020479868689885494,0.03500011657753557,0.0452699617832415,0.054690752442235965,0.07376904406875362
DropLTFU,2000.0,0.09062339963267178,0.014333171108862846,0.03935764876305764,0.08444518140290441,0.08850642495220441,0.09326961768803012,0.2862607085875339
p_a2die,2000.0,0.03838227367551656,0.023150621924103762,3.547883987101317e-05,0.018718766962126324,0.03732462604724261,0.05524509506394487,0.10350133965090634
p_a2sc,2000.0,0.10126376187731807,0.02652718802440165,0.04600693069091031,0.07868723792228476,0.10179925589695807,0.12306345485291867,0.16591518815256157
p_a2s,2000.0,0.8603539644471654,0.03305818798805015,0.7641992519986022,0.8358946936382928,0.8597446770056434,0.8837987722778703,0.940562953886666
p_s2die,2000.0,0.008129411659520755,0.001631353745793726,0.0045882270011008705,0.006817605466986661,0.008147811802128584,0.009389064217033807,0.012201405069336832
p_s2sc,2000.0,0.010766508359343632,0.0031073307105945573,0.0044614039479051746,0.008062035312442326,0.010773141970649429,0.0132761188912153,0.01884875560202612
p_s2e,2000.0,0.6126298945538242,0.087220623107682,0.3144248280985168,0.5536992843192018,0.6158574312324918,0.6731644219057717,0.8223949182924665
p_s2tu,2000.0,0.21536290379313708,0.047554077991406325,0.10383151922793449,0.18224005309066504,0.21444704136270834,0.24934754303984283,0.36086659404479854
p_s2ti,2000.0,0.15311128163417442,0.047711803323825366,0.05068341755512255,0.11809293835281759,0.14841715675636993,0.18073486914884435,0.3760907059979548
p_c2die,2000.0,0.06612606568050251,0.01526993607298772,0.033205969123603366,0.054369950296594735,0.0650926049160831,0.07667241929499873,0.1191260770955012
p_c2sc,2000.0,0.08752919001945321,0.027139336184028223,0.03522352735271388,0.06494365303085821,0.08603164468770902,0.10704838690117689,0.1744894596983097
p_c2tu,2000.0,0.49826883282316076,0.04598026011518084,0.3514164344861784,0.46690058313902455,0.4994331770725018,0.5301460931386417,0.6394678853643483
p_c2ti,2000.0,0.3480759114768835,0.04707551077274043,0.2170384124716332,0.31541985719291254,0.34634657434344707,0.38044696076164747,0.49218842669705476
p_tu2txs,2000.0,0.8277466393967307,2.0100062389596763e-14,0.8277466393967308,0.8277466393967308,0.8277466393967308,0.8277466393967308,0.8277466393967308
p_tu2txl,2000.0,0.1335654400399682,2.5263890572559467e-15,0.1335654400399682,0.1335654400399682,0.1335654400399682,0.1335654400399682,0.1335654400399682
p_tu2txd,2000.0,0.038687920563301066,4.372596445250677e-16,0.03868792056330106,0.03868792056330106,0.03868792056330106,0.03868792056330106,0.03868792056330106
p_ti2txs,2000.0,0.8422377282541151,0.031533593982410825,0.44536854956956184,0.8423580405730346,0.8444313085291002,0.8481141184028198,1.0388551671936572
p_ti2txl,2000.0,0.09567699556709901,0.03780878106118846,-0.1045479844168074,0.0823129306905851,0.08964876508421364,0.09930491904616014,0.5338154395316231
p_ti2txd,2000.0,0.06208527617878587,0.011450841427624946,0.020816010898814977,0.05476858743673002,0.06434752525643618,0.07168692922842723,0.0773692595375559
CasOnset,2000.0,0.8603539644471654,0.03305818798805015,0.7641992519986022,0.8358946936382928,0.8597446770056434,0.8837987722778703,0.940562953886666
CasCSI,2000.0,0.8441871693189732,0.0348372715529425,0.7425409888929011,0.8183920570542695,0.8432272918555264,0.8691469492259627,0.9309080419859124
CasTxI,2000.0,0.7649628115171538,0.04466807887718844,0.636051829172758,0.7318319904657398,0.7624074120235649,0.7981808512067099,0.8835330359864121
CasTxS,2000.0,0.6374645339127724,0.038734347015872556,0.4728502412725525,0.6095308991313921,0.6359373293795516,0.6660114964554293,0.7380051360512246
CDR,2000.0,0.7649628115171538,0.04466807887718844,0.636051829172758,0.7318319904657398,0.7624074120235649,0.7981808512067099,0.8835330359864121
