,count,mean,std,min,25%,50%,75%,max
Inc,1839.0,0.0017950056701554482,0.00022388167762648885,0.0012219618123504427,0.0016293587777518308,0.0017931407093740555,0.0019514962215155967,0.00241144314693181
PrevA,1839.0,0.0024176643576338005,6.074320822247605e-18,0.0024176643576337997,0.0024176643576338,0.0024176643576338,0.0024176643576338,0.0024176643576338005
PrevS,1839.0,0.0002930502251677443,2.9819383002767807e-18,0.0002930502251677442,0.0002930502251677443,0.0002930502251677443,0.0002930502251677443,0.0002930502251677444
PrevC,1839.0,0.00014652511258387215,1.4922328098686074e-18,0.00014652511258387188,0.00014652511258387213,0.00014652511258387215,0.00014652511258387218,0.0001465251125838727
MorUt,1839.0,0.0002469203537406485,0.00011513290536913504,4.597971510520043e-05,0.00015109742585149544,0.000237127109896342,0.0003310704992639902,0.0005597262540397823
DelayPat,1839.0,0.23536729058478212,0.017928332129804134,0.1823974845411555,0.22277265809356966,0.23499198678417463,0.2479672964103778,0.28852016509852374
DelaySys,1839.0,0.12619583310982846,0.009791898443086249,0.09688698809175614,0.11984478857722775,0.12570917597150832,0.13340849766858795,0.15149638761224915
DelayTot,1839.0,0.3615631236946106,0.027552386390626384,0.27987786875723863,0.3427228484291086,0.360781986464192,0.3816164791107731,0.4400165527107729
DropDieA,1839.0,0.09291126151056818,0.05339568594976544,3.479782629762681e-05,0.049023893745317446,0.09171443745238654,0.13307533457989407,0.2427280175513777
DropDieS,1839.0,0.02298097192154845,0.004745056349842327,0.013346504843768118,0.01931550002982091,0.022679277655487867,0.026012150507370865,0.038708513328124854
DropDieC,1839.0,0.011306868443733117,0.0023292166120109435,0.006577741734511161,0.009492008631361407,0.01116639210396485,0.01280056068409699,0.01906350630493025
DropDieT,1839.0,0.02642372170459104,0.0033077311755374834,0.018196638256789053,0.023975712618756216,0.026157023783475102,0.02867602042464942,0.03743854913814682
DropSelfCureA,1839.0,0.251039292184002,0.057584195391994206,0.12200674883826623,0.2022616625257545,0.2546107570736307,0.29753054728443007,0.3870194336201836
DropSelfCureS,1839.0,0.030103926482272666,0.0069054730452196775,0.014655927080130731,0.024233958745052225,0.030539031553558065,0.03568854110977293,0.04636677176806999
DropSelfCureC,1839.0,0.01481167079869094,0.003391898161293387,0.0072622944566291606,0.011915553797159851,0.015026903671872973,0.01756329011499707,0.02279161755075052
DropLTFU,1839.0,0.07608205438202688,0.02310516351602955,0.040095262427889765,0.061229647314685956,0.07048995549615127,0.08337730288427155,0.20717154127435383
p_a2die,1839.0,0.09291126151056818,0.05339568594976544,3.479782629762681e-05,0.049023893745317446,0.09171443745238654,0.13307533457989407,0.2427280175513777
p_a2sc,1839.0,0.251039292184002,0.057584195391994206,0.12200674883826623,0.2022616625257545,0.2546107570736307,0.29753054728443007,0.3870194336201836
p_a2s,1839.0,0.6560494463054298,0.0625370996193489,0.5029554107860923,0.6074987544546082,0.6520752529050152,0.6981007720517897,0.8518527226984038
p_s2die,1839.0,0.03514097442597539,0.006932574115306211,0.019832258199793912,0.029368483759314994,0.03490804597116107,0.0405415851234001,0.053208963538807635
p_s2sc,1839.0,0.04690238021571168,0.013643825363896684,0.019508244519033623,0.03517356981618788,0.046955577932617204,0.058171356716588185,0.0775287542981421
p_s2e,1839.0,0.37766727214405454,0.11322256640201787,0.05783246972093783,0.29806480301701543,0.3835993798358881,0.45880450308048415,0.6511141067205994
p_s2tu,1839.0,0.44499796208670567,0.10382150481456531,0.22219153036301978,0.3653388194440211,0.4412726344867025,0.5191201175242339,0.7325879131834737
p_s2ti,1839.0,0.09529141112755264,0.03420112165087341,0.01703073791997876,0.07028971373832762,0.09444068505747771,0.12083558557911953,0.17861923156852277
p_c2die,1839.0,0.052219178040010375,0.02758958431158945,0.018272492293433563,0.03547015614661697,0.04514537519825982,0.0606845759128332,0.3266868141145244
p_c2sc,1839.0,0.0699331261774811,0.04141404453270265,0.01765197305646908,0.04480445559789597,0.05966966836672878,0.08376026162502756,0.5487181340410018
p_c2tu,1839.0,0.7201472599236428,0.06722992442507787,0.14771249845405982,0.6801324023657436,0.7226671807557408,0.7669335201445198,0.8961389687549586
p_c2ti,1839.0,0.15770043585886584,0.06031080483056165,0.02704404008703736,0.11274157559670844,0.14909805949297888,0.19615926879024936,0.3632383059787429
p_tu2txs,1839.0,0.8771402771506962,2.598628506733615e-14,0.8771402771506963,0.8771402771506963,0.8771402771506963,0.8771402771506963,0.8771402771506963
p_tu2txl,1839.0,0.07698051609766265,9.439462524459713e-16,0.07698051609766265,0.07698051609766265,0.07698051609766265,0.07698051609766265,0.07698051609766265
p_tu2txd,1839.0,0.045879206751641005,3.470390633992541e-16,0.04587920675164099,0.04587920675164099,0.04587920675164099,0.04587920675164099,0.04587920675164099
p_ti2txs,1839.0,0.5751229723293315,0.10480005485885012,0.035317501199366344,0.5282664705297401,0.6039814099256763,0.651861319276551,0.6957130121255433
p_ti2txl,1839.0,0.37491304864227604,0.10560106860711711,0.2559910526158869,0.3008513572058105,0.3416152908833297,0.4159615822271342,0.9053044088288449
p_ti2txd,1839.0,0.04996397902839253,0.0167503705277805,0.010291557592470385,0.03821482604626121,0.048568690813044796,0.06035983872330076,0.09142660865696517
CasOnset,1839.0,0.6560494463054298,0.0625370996193489,0.5029554107860923,0.6074987544546082,0.6520752529050152,0.6981007720517897,0.8518527226984038
CasCSI,1839.0,0.6029645479016087,0.06556058059853741,0.4431983031726591,0.5513756825513665,0.598106503339861,0.6477966931316514,0.8138722023224629
CasTxI,1839.0,0.5768460086591846,0.06722994358213161,0.41374790523244703,0.5245227798889343,0.5716069947507385,0.6232234496494096,0.7950325870323669
CasTxS,1839.0,0.4743402325725667,0.05389273209737733,0.3478918981789071,0.4318261563244373,0.46992226379538327,0.5133676225675137,0.6352021247438279
CDR,1839.0,0.5768460086591846,0.06722994358213161,0.41374790523244703,0.5245227798889343,0.5716069947507385,0.6232234496494096,0.7950325870323669
