,count,mean,std,min,25%,50%,75%,max
Inc,768.0,0.0014667293285143526,0.0001509971676563849,0.0010921753886373026,0.0013584242682208837,0.0014720139468293652,0.0015664105575359897,0.0019450858075937168
PrevA,768.0,0.0013394304037013004,1.822534985839372e-17,0.0013394304037012998,0.0013394304037013,0.0013394304037013,0.0013394304037013,0.0013394304037013002
PrevS,768.0,0.00011647220901750534,9.765454954300686e-19,0.0001164722090175053,0.00011647220901750534,0.00011647220901750534,0.00011647220901750534,0.00011647220901750536
PrevC,768.0,0.00023294441803501067,1.953477416539664e-18,0.00023294441803501045,0.00023294441803501062,0.00023294441803501067,0.00023294441803501073,0.000232944418035011
MorUt,768.0,0.00015916675936731314,6.603866520584758e-05,3.578072079343755e-05,0.00010634063975375347,0.00015727244926156528,0.00020541821875062345,0.00033001781276227203
DelayPat,768.0,0.10107319366986019,0.007711463440179844,0.08181385274312346,0.0958771642392045,0.10050150227931896,0.10636861368844683,0.12822307787853612
DelaySys,768.0,0.20530720117392934,0.01506727835958869,0.16690557400598258,0.19458225709354465,0.20452853826422634,0.21564370736102584,0.2608429476570609
DelayTot,768.0,0.30638039484378954,0.022754940832512272,0.24871942674910602,0.2906302319618018,0.30513359194040957,0.32238202792798343,0.389066025535597
DropDieA,768.0,0.06855844048929084,0.037782764435661934,6.059015912798398e-06,0.03793891625616128,0.07019411698482875,0.09603095101713588,0.16912327363172522
DropDieS,768.0,0.011477122238710316,0.0022209299924435487,0.006741383003779834,0.009752386716951267,0.011398660837832812,0.013044967746845508,0.017463463918436468
DropDieC,768.0,0.022491809128311974,0.004323941397028703,0.013262623423684974,0.01914809077463982,0.022299473628711104,0.025615313032774405,0.034184676858967686
DropDieT,768.0,0.041359035190167946,0.005047494512766703,0.02786479311374081,0.03778658681068493,0.041513186978517684,0.044690515415155396,0.05750279141253934
DropSelfCureA,768.0,0.1730188266397076,0.04159073461920613,0.08704133331212882,0.138579561619052,0.1743842015140109,0.20597747942763472,0.2680204243781113
DropSelfCureS,768.0,0.014976114452489364,0.003600071390609726,0.007537739214475223,0.011994726463033635,0.01508873588502363,0.01783317949340072,0.02318924391781241
DropSelfCureC,768.0,0.029353640933410575,0.007046664756878361,0.014845777069695847,0.023540466423662545,0.029622879398267618,0.03495231556251181,0.044962173559354564
DropLTFU,768.0,0.143616034683983,0.023161862537971402,0.10150511315850477,0.12922227767770628,0.1403027191832255,0.15242548414669516,0.3064755333625104
p_a2die,768.0,0.06855844048929084,0.037782764435661934,6.059015912798398e-06,0.03793891625616128,0.07019411698482875,0.09603095101713588,0.16912327363172522
p_a2sc,768.0,0.1730188266397076,0.04159073461920613,0.08704133331212882,0.138579561619052,0.1743842015140109,0.20597747942763472,0.2680204243781113
p_a2s,768.0,0.7584227328710016,0.04977262607891011,0.6392284755863588,0.7220506620905254,0.7545425374704617,0.794369218913393,0.8874329157175181
p_s2die,768.0,0.015163495260207509,0.0029174448496907305,0.008967095598146362,0.012934461005503042,0.01501839420152958,0.0173661999279843,0.022782207169325993
p_s2sc,768.0,0.020039115103247768,0.005703845602200885,0.009298174390612507,0.015260512965579197,0.019983354157738352,0.024760455759521717,0.033215216496143965
p_s2e,768.0,0.46892024235502544,0.07484608942110096,0.22192897238322756,0.4263315956069713,0.4776532562870621,0.5231901126083989,0.6348478630356545
p_s2tu,768.0,0.322690593460258,0.06612337026201788,0.21701411386056838,0.2711658485623338,0.30989154300522015,0.3567142256791053,0.5615126151399106
p_s2ti,768.0,0.17318655382126122,0.02413246112126599,0.07873977781304092,0.15764488861681325,0.177802055286076,0.19198048166970558,0.2141159270385562
p_c2die,768.0,0.06593683704590263,0.021148345137924532,0.03174812283164386,0.05184529306697129,0.06154505549728739,0.0748014789407474,0.17866392282004268
p_c2sc,768.0,0.08681888374612125,0.03206715412517288,0.033483408905813354,0.06468378835829187,0.08293602559492923,0.10339363819822242,0.23826223093464374
p_c2tu,768.0,0.5469201984159991,0.037731099574063835,0.44431254564897893,0.5210523470447653,0.544199084138002,0.5719087254882631,0.6917451431440866
p_c2ti,768.0,0.3003240807919769,0.052637757166829405,0.15284113045228312,0.26615887800921356,0.3027265562925837,0.33639508677609953,0.41967039862926664
p_tu2txs,768.0,0.7981110452082475,6.665679196206307e-16,0.7981110452082475,0.7981110452082475,0.7981110452082475,0.7981110452082475,0.7981110452082475
p_tu2txl,768.0,0.15185025082183107,2.6662716784825226e-15,0.15185025082183104,0.15185025082183104,0.15185025082183104,0.15185025082183104,0.15185025082183104
p_tu2txd,768.0,0.05003870396992149,4.0271811810413104e-16,0.05003870396992148,0.05003870396992148,0.05003870396992148,0.05003870396992148,0.05003870396992148
p_ti2txs,768.0,0.5969997857107397,0.08040970432156597,0.03297258642696331,0.5809635998969513,0.6207248223930664,0.6454750907318841,0.6635210084904243
p_ti2txl,768.0,0.3220241726538174,0.08308697863050359,0.2389978417857405,0.2737886583163547,0.29920501714964765,0.3407024867216593,0.9224521444643339
p_ti2txd,768.0,0.08097604163544286,0.014738144752943516,0.03157164605772421,0.07187207015647462,0.08400868809576467,0.0932848905589959,0.10007729785469424
CasOnset,768.0,0.7584227328710016,0.04977262607891011,0.6392284755863588,0.7220506620905254,0.7545425374704617,0.794369218913393,0.8874329157175181
CasCSI,768.0,0.7319694961798019,0.05184923621971812,0.6064065335916149,0.6935270303157652,0.7285129311684724,0.7702087936867746,0.8680671976778243
CasTxI,768.0,0.6801240461180793,0.05631811767255776,0.5430358235479004,0.6376604297787958,0.6778437676296236,0.7211490470458314,0.8307367651741699
CasTxS,768.0,0.4951489762439283,0.04320827433102034,0.3533825928942317,0.4655608135617383,0.49209700906347154,0.5266615915964381,0.6136618022327152
CDR,768.0,0.6801240461180793,0.05631811767255776,0.5430358235479004,0.6376604297787958,0.6778437676296236,0.7211490470458314,0.8307367651741699
