,count,mean,std,min,25%,50%,75%,max
Inc,1993.0,0.0013569152604359055,0.00020527721695572272,0.000816089404237007,0.0012137211497023498,0.0013396199230528247,0.0014796264022264405,0.0025279063566670643
PrevA,1993.0,0.0008924932256903091,3.6655870421260103e-17,0.0008924932256903087,0.0008924932256903088,0.0008924932256903088,0.0008924932256903088,0.000892493225690309
PrevS,1993.0,0.0003966636558623594,4.717905592094592e-18,0.0003966636558623593,0.0003966636558623594,0.0003966636558623594,0.0003966636558623594,0.0003966636558623595
PrevC,1993.0,0.0001983318279311797,2.3088813090471925e-18,0.00019833182793117942,0.00019833182793117966,0.0001983318279311797,0.00019833182793117975,0.00019833182793117988
MorUt,1993.0,0.00015517614332298015,4.834685924938943e-05,6.0526504947585335e-05,0.00011759383092508876,0.00015071727767566512,0.00018740632546994775,0.00029089847403517075
DelayPat,1993.0,0.34635880465187635,0.05071458453898561,0.17062685815062537,0.31071125713973,0.34495588533534793,0.38064424718945244,0.5135920541745157
DelaySys,1993.0,0.19433461492453677,0.03118872305113998,0.0901041930433039,0.17194805204110447,0.19338741074308902,0.2161840909577063,0.28546739206065325
DelayTot,1993.0,0.5406934195764131,0.08164873786878438,0.26073105119392925,0.483100505811659,0.5376978967736137,0.5982640235606682,0.799059446235169
DropDieA,1993.0,0.04739116705246153,0.02872438011495248,2.3993679014832207e-05,0.02302396396675518,0.04643142147869817,0.06861183545051554,0.14291483283262313
DropDieS,1993.0,0.042433885101892915,0.00943689661448715,0.016463409154277565,0.03520702182677134,0.042052850922986725,0.04884242459161092,0.07581290357230518
DropDieC,1993.0,0.020895783958347423,0.004645644476065728,0.008161315187575941,0.017304484841205843,0.020729036479155572,0.0240639083995137,0.037323712175458074
DropDieT,1993.0,0.020497506723298396,0.0026622872517444653,0.014454040897483698,0.01851377386680056,0.020376624059220298,0.02231844800677438,0.028560417211949574
DropSelfCureA,1993.0,0.12741537014577123,0.03351262499766955,0.049192593210935935,0.10128066357506628,0.12731412271760276,0.15312836213216643,0.21257456686626824
DropSelfCureS,1993.0,0.0557299568845939,0.014627506474586984,0.021624507002898204,0.04430105829611539,0.05573819958725422,0.06706254221615064,0.09274303889618173
DropSelfCureC,1993.0,0.027443938567225254,0.007205158436869196,0.01063994299730523,0.021803079005266953,0.027496190807965545,0.033036521243777615,0.0455829841338893
DropLTFU,1993.0,0.2054069560254032,0.03478080650340439,0.13228396371239382,0.18334462328876155,0.20148937297491923,0.22175263089511624,0.4341565545910021
p_a2die,1993.0,0.04739116705246153,0.02872438011495248,2.3993679014832207e-05,0.02302396396675518,0.04643142147869817,0.06861183545051554,0.14291483283262313
p_a2sc,1993.0,0.12741537014577123,0.03351262499766955,0.049192593210935935,0.10128066357506628,0.12731412271760276,0.15312836213216643,0.21257456686626824
p_a2s,1993.0,0.8251934628017673,0.04154678715146649,0.7097930752033166,0.7965357115156894,0.8246404100869278,0.8548019099484043,0.9358133681726919
p_s2die,1993.0,0.051590301634318075,0.011834452950436964,0.01833123274035266,0.0425447349175865,0.051091808805427325,0.059795266477368415,0.08623160757297955
p_s2sc,1993.0,0.06835852001206522,0.020457227912822423,0.024163711453329465,0.05203990111583702,0.06724755423007243,0.083771853850727,0.12266383578509413
p_s2e,1993.0,0.5245782451751013,0.09758481084839912,0.09042778897729296,0.46720140916343633,0.5317683373260286,0.5956006853710474,0.7238912835753443
p_s2tu,1993.0,0.18644359690502138,0.04323823670726912,0.08018408210776339,0.1561400875341467,0.1858959595059667,0.2163016393346677,0.32788400971941295
p_s2ti,1993.0,0.16902933627349398,0.07618847079661356,0.03398956764167561,0.11313805660849477,0.15436932795941752,0.2106763004257414,0.5915076964519873
p_c2die,1993.0,0.049694217446824264,0.012854135173963015,0.020230003013238407,0.0400413222978001,0.04879449426918215,0.057351198186056204,0.14669938730008167
p_c2sc,1993.0,0.06618136927057797,0.02290041193021003,0.02259108932695804,0.04795773195813685,0.06445523594811554,0.08060064039676591,0.2894327044834009
p_c2tu,1993.0,0.47750070430920477,0.07331347730885943,0.16565785079968365,0.4288565764874267,0.47768579018613955,0.5278279123676931,0.6758231709313884
p_c2ti,1993.0,0.40662370897339295,0.07454843393184214,0.22677412901783453,0.35337691961161327,0.40734043619583477,0.4571195999732755,0.7002036659976861
p_tu2txs,1993.0,0.7600728892488356,2.2654233866002072e-14,0.7600728892488358,0.7600728892488358,0.7600728892488358,0.7600728892488358,0.7600728892488358
p_tu2txl,1993.0,0.21618951204697312,4.49753172339747e-15,0.2161895120469731,0.2161895120469731,0.2161895120469731,0.2161895120469731,0.2161895120469731
p_tu2txd,1993.0,0.023737598704191103,8.710497396394791e-16,0.023737598704191096,0.023737598704191096,0.023737598704191096,0.023737598704191096,0.023737598704191096
p_ti2txs,1993.0,0.5584644759555845,0.06963516474781391,0.0820429386316757,0.5398753551550713,0.5812473178712088,0.6036312431845655,0.6235268701154794
p_ti2txl,1993.0,0.4033313388951503,0.06958439219558729,0.3299203947190122,0.3584660551654641,0.38122983468421473,0.42257726085275754,0.8762485781793921
p_ti2txd,1993.0,0.038204185149265206,0.006152462836092572,0.027356706579519927,0.033048309560153824,0.03908661012998577,0.04360073562858872,0.04747503361895113
CasOnset,1993.0,0.8251934628017673,0.04154678715146649,0.7097930752033166,0.7965357115156894,0.8246404100869278,0.8548019099484043,0.9358133681726919
CasCSI,1993.0,0.7270296208152803,0.05414330633782664,0.5804521856907642,0.6883797196783705,0.7281332774610292,0.7656506057915441,0.8829855936808227
CasTxI,1993.0,0.6786898982897078,0.06107986414191213,0.514183669901402,0.6341652046739275,0.6802205503748627,0.7223441907471669,0.8568868288596517
CasTxS,1993.0,0.4527854355410061,0.03993422738269454,0.3056638896446937,0.4249980111296096,0.45291675672377707,0.4833143457518941,0.556446286428295
CDR,1993.0,0.6786898982897078,0.06107986414191213,0.514183669901402,0.6341652046739275,0.6802205503748627,0.7223441907471669,0.8568868288596517
