,count,mean,std,min,25%,50%,75%,max
p_a2s,1999.0,0.8079704756842275,0.04347671083136497,0.6736828367250802,0.7768317321785301,0.8052457353890424,0.838728948762396,0.9258266242080847
p_s2die,1999.0,0.00820437842331056,0.0017067261021026293,0.0040426257227847645,0.006792484308321925,0.008198109138322663,0.009547850005628664,0.012693501499297743
p_s2sc,1999.0,0.010903375502235966,0.0032321660478015434,0.004141504892105472,0.008130393532441289,0.010836591235431356,0.013459668992422343,0.01865338317863897
p_s2e,1999.0,0.6318208329358761,0.0838120967120999,0.30126104512518326,0.5743391544207865,0.6333096029202463,0.6913468133969969,0.832768260256514
p_s2tu,1999.0,0.2773288033693141,0.06097768631742803,0.13087582136347883,0.23449587537465744,0.276727967868107,0.3203844168561186,0.43927262485028024
p_s2ti,1999.0,0.07174260976926332,0.036179870288497756,0.011220349348764189,0.04660374639148749,0.06482948713711642,0.08926194072563173,0.31242820948783
p_c2die,1999.0,0.026123735587878155,0.006011689893740013,0.012816286570465388,0.02140808014774887,0.025806158261028236,0.030390561745951585,0.04540231481902651
p_c2sc,1999.0,0.03475511862249626,0.01094360342322391,0.012654856357147495,0.02572820906026953,0.034461294930421695,0.042737693648998376,0.07394707171659895
p_c2tu,1999.0,0.7521763330078209,0.06089134807327999,0.49610947014272644,0.7211975996236799,0.7551768063882172,0.7932450992584483,0.8832092193666937
p_c2ti,1999.0,0.18694481278180472,0.06171826600784413,0.06774687846552509,0.14296045122800624,0.1837393625706081,0.21956574341180685,0.442839922762162
p_tu2txs,1999.0,0.8319863967773918,2.9983522233410196e-14,0.8319863967773915,0.8319863967773915,0.8319863967773915,0.8319863967773915,0.8319863967773915
p_tu2txl,1999.0,0.1216697830260896,4.164378087973638e-15,0.12166978302608965,0.12166978302608965,0.12166978302608965,0.12166978302608965,0.12166978302608965
p_tu2txd,1999.0,0.04634382019651882,2.0683077836935736e-15,0.04634382019651881,0.04634382019651881,0.04634382019651881,0.04634382019651881,0.04634382019651881
p_ti2txs,1999.0,0.6214288775152556,0.07212424296279982,0.03776201509750388,0.6032144455965436,0.6463635681918797,0.666630155350018,0.6845181009467456
p_ti2txl,1999.0,0.3063780903314353,0.07493450573565223,0.2232713269162467,0.26007691934601096,0.28250316458733865,0.3294894591523312,0.8880878674308179
p_ti2txd,1999.0,0.07219303215330909,0.013227545304680972,0.05152344058586661,0.05931366381743562,0.07343982190043534,0.08396491685394092,0.0926777181811335
CasOnset,1999.0,0.8079704756842275,0.04347671083136497,0.6736828367250802,0.7768317321785301,0.8052457353890424,0.838728948762396,0.9258266242080847
CasCSI,1999.0,0.7926628215075864,0.04511482206290622,0.6532292756246327,0.7600892621703728,0.7903809117163946,0.8243705018336327,0.9165332621589123
CasTxI,1999.0,0.762289970880778,0.0485556206745375,0.612626290963996,0.7268606819363399,0.7602822589889364,0.7974235371490852,0.8980648355759994
CasTxS,1999.0,0.6014499295748045,0.03771531431164099,0.46081175945393776,0.5742006056300843,0.5999913328013798,0.6281172711171165,0.6996717146825583
CDR,1999.0,0.762289970880778,0.0485556206745375,0.612626290963996,0.7268606819363399,0.7602822589889364,0.7974235371490852,0.8980648355759994
