,count,mean,std,min,25%,50%,75%,max
Inc,1997.0,0.002014099509702557,0.00023475770222428552,0.0013999350618472584,0.0018499256846210427,0.0019966787536553478,0.0021558141310944958,0.0031224744638025095
PrevA,1997.0,0.0009137097437395855,2.8955878511624e-17,0.0009137097437395851,0.0009137097437395852,0.0009137097437395852,0.0009137097437395852,0.0009137097437395853
PrevS,1997.0,0.0008434243788365403,3.361697355377132e-17,0.0008434243788365399,0.0008434243788365401,0.0008434243788365401,0.0008434243788365401,0.0008434243788365404
PrevC,1997.0,0.0004919975543213151,1.507113156449489e-17,0.0004919975543213141,0.000491997554321315,0.0004919975543213151,0.0004919975543213152,0.0004919975543213158
MorUt,1997.0,0.0002693441858395743,6.515786520140671e-05,0.00013832465305232763,0.00021854888704531266,0.00026509083157714465,0.0003122705218557897,0.000445376486631806
DelayPat,1997.0,0.4626231583932598,0.048863207409326315,0.2971404396251693,0.4320372536262837,0.4631488298580946,0.4939518434854504,0.6206952322997413
DelaySys,1997.0,0.31090083962168574,0.03595980406903595,0.1907131755829125,0.28841261296492593,0.312004187688145,0.3340758609476861,0.42138357810645954
DelayTot,1997.0,0.7735239980149454,0.0838007642997029,0.4912909899071778,0.7205272631766332,0.7740495010222732,0.8264566498120944,1.037022138990474
DropDieA,1997.0,0.033304108832141244,0.020439324484078817,3.907484583231922e-06,0.016127220695927525,0.032856135874901236,0.047955672665649915,0.09031291056846294
DropDieS,1997.0,0.06082480911133944,0.012303092170649357,0.031726042185729886,0.05092015892941585,0.06061972507534861,0.06976013310189534,0.10530006293198074
DropDieC,1997.0,0.034297585473410955,0.006972038663141177,0.01809965419222856,0.028739819392491046,0.03414251736642835,0.03933175464785984,0.059613406518968626
DropDieT,1997.0,0.03996110727823678,0.005180652660436592,0.023210998918644914,0.036437882147841015,0.04003843345748276,0.043569577414268125,0.05420479945363073
DropSelfCureA,1997.0,0.08741308514873594,0.02182603953752924,0.03736124391420614,0.06909916585491784,0.08747162103238725,0.10506590642652756,0.14069430748141828
DropSelfCureS,1997.0,0.07899605125702133,0.019731302065479406,0.03400356719124902,0.06250582892650833,0.0790750922481948,0.09500734731483244,0.12693362627973087
DropSelfCureC,1997.0,0.044549591594303786,0.011186332932168443,0.019446690857267447,0.03525677588769566,0.04460642808645353,0.053603989954662465,0.07103273267056909
DropLTFU,1997.0,0.10287820355772787,0.0316294944544419,0.06284856941426531,0.08484586757041437,0.09443719443892795,0.10918978207917646,0.31445451128405355
p_a2die,1997.0,0.033304108832141244,0.020439324484078817,3.907484583231922e-06,0.016127220695927525,0.032856135874901236,0.047955672665649915,0.09031291056846294
p_a2sc,1997.0,0.08741308514873594,0.02182603953752924,0.03736124391420614,0.06909916585491784,0.08747162103238725,0.10506590642652756,0.14069430748141828
p_a2s,1997.0,0.8792828060191229,0.027976838177058854,0.7991938455299287,0.8598280561523639,0.8790779249709431,0.8994359750805119,0.9479770622446728
p_s2die,1997.0,0.06924142822233062,0.014135863413454162,0.03393382778242786,0.05757595785142461,0.06901097351574738,0.0793461771463487,0.11566741372615226
p_s2sc,1997.0,0.0904241416237261,0.02454027365243332,0.03604361477821083,0.0698247344020989,0.08946420504215678,0.1102924852287303,0.14958110571886754
p_s2e,1997.0,0.3846218799831006,0.1076192447072154,0.07802107893912272,0.3095754737519272,0.38790934226897344,0.4647764465799698,0.6454903823013436
p_s2tu,1997.0,0.28913730504827634,0.0657789067256316,0.13009201794552028,0.24163663424005266,0.28751660302866877,0.33628359849373857,0.4791633927314704
p_s2ti,1997.0,0.1665752451225664,0.06511024334746504,0.028823456154765042,0.11680147519342395,0.1574195122764208,0.20693894838908364,0.38595483070095016
p_c2die,1997.0,0.11050203297505912,0.04191516512047423,0.043519070731152645,0.08248118066687186,0.10173721069268121,0.12823087486905677,0.4658341102067304
p_c2sc,1997.0,0.14503444184778053,0.0630596949409057,0.04542292993698193,0.10060363807542048,0.13427405000383105,0.17304020547356053,0.5085868862526685
p_c2tu,1997.0,0.47911597537324446,0.08404993903079454,0.02346458832852834,0.4301868738985372,0.48900985881247083,0.5387885923008439,0.6993745336201845
p_c2ti,1997.0,0.2653475498039159,0.06477649748663739,0.01834715918886392,0.22246019981357276,0.2616230051304358,0.30232531241524624,0.5510716464335919
p_tu2txs,1997.0,0.8336977643979238,4.2421142088008655e-14,0.833697764397924,0.833697764397924,0.833697764397924,0.833697764397924,0.833697764397924
p_tu2txl,1997.0,0.11216944827801979,2.8317778095398452e-15,0.11216944827801983,0.11216944827801983,0.11216944827801983,0.11216944827801983,0.11216944827801983
p_tu2txd,1997.0,0.054132787324056235,1.790683026620784e-15,0.054132787324056214,0.054132787324056214,0.054132787324056214,0.054132787324056214,0.054132787324056214
p_ti2txs,1997.0,0.7002361541788054,0.07312278357115369,0.11964857096091015,0.690699221314153,0.7260357969490672,0.7428796193653662,0.7571231715245084
p_ti2txl,1997.0,0.22462986063317858,0.08420614790891745,0.137322042159251,0.17639251448129617,0.1983572239316516,0.23886626279114243,0.791300804761098
p_ti2txd,1997.0,0.07513398518801599,0.020627422252084828,0.017324551154927797,0.06029167158125995,0.07657353539189947,0.09274997776453688,0.10821595978321845
CasOnset,1997.0,0.8792828060191229,0.027976838177058854,0.7991938455299287,0.8598280561523639,0.8790779249709431,0.8994359750805119,0.9479770622446728
CasCSI,1997.0,0.7394619456507621,0.04443578236740872,0.6167139286392993,0.7073615484677369,0.7392224691592153,0.7719750089857326,0.8627119071140461
CasTxI,1997.0,0.6606147685830474,0.055213435090130096,0.5132111087390245,0.620130696895919,0.6599803136520224,0.7019033041506297,0.8165659329377508
CasTxS,1997.0,0.5177754577470828,0.042912055730640955,0.3574720398577642,0.48777383728211854,0.5168880215185425,0.5484932675242558,0.6295382293951729
CDR,1997.0,0.6606147685830474,0.055213435090130096,0.5132111087390245,0.620130696895919,0.6599803136520224,0.7019033041506297,0.8165659329377508
