,count,mean,std,min,25%,50%,75%,max
Inc,1991.0,0.0027850572108650104,0.0002602434501049129,0.001970595712384161,0.002602712806992413,0.0027746287832646392,0.0029573662562539563,0.003775058835652365
PrevA,1991.0,0.0015469888880841995,3.90392950945188e-17,0.0015469888880841997,0.0015469888880842,0.0015469888880842,0.0015469888880842,0.0015469888880842002
PrevS,1991.0,0.0005034669947602309,3.470618979485845e-18,0.0005034669947602306,0.0005034669947602307,0.0005034669947602307,0.0005034669947602307,0.0005034669947602308
PrevC,1991.0,0.0005582259588344875,4.456134623962509e-18,0.0005582259588344867,0.0005582259588344874,0.0005582259588344875,0.0005582259588344876,0.0005582259588344881
MorUt,1991.0,0.00027300562300738515,8.679460131935161e-05,0.00010662858040961041,0.00020724309768722273,0.00026208827304862684,0.0003302356477231409,0.0005134726565963284
DelayPat,1991.0,0.20650676560245942,0.017203872891018965,0.15561212540721228,0.1951345461339834,0.20641344376043083,0.21770456201675292,0.2666598503216141
DelaySys,1991.0,0.24149188486658896,0.02076739143431631,0.17863050721273435,0.22761015575274315,0.2418444062001167,0.25568640996364733,0.30734377772386695
DelayTot,1991.0,0.4479986504690484,0.03782676755706671,0.3348923095668301,0.4230624232567587,0.4482078499678819,0.47382938342889463,0.574003628045481
DropDieA,1991.0,0.039816189107041454,0.024121624515783906,2.58694833660443e-06,0.019870013948352395,0.038348333055084324,0.05732769408009692,0.10455353825580674
DropDieS,1991.0,0.0261634959717796,0.005268777337858589,0.014918694124438458,0.021892381045938387,0.026032042370961333,0.030209155890642207,0.04102318949272133
DropDieC,1991.0,0.028398305385237268,0.005727036354830706,0.01617156768118495,0.023790799374327404,0.028236042351368555,0.03283223880529415,0.04462338659265396
DropDieT,1991.0,0.03212671302321912,0.003937722040785151,0.02129519938935885,0.029458548961085098,0.032147341279691405,0.03472970776139712,0.044017797322282386
DropSelfCureA,1991.0,0.10719581616523917,0.026956243783370623,0.04952649164306114,0.0845621407899737,0.1072484297331796,0.12900544404304057,0.16986156839223052
