,count,mean,std,min,25%,50%,75%,max
DropLTFU,1823.0,0.11938891409165536,0.026042413218142827,0.07311101070837316,0.10314140073192403,0.1133435333755173,0.1284814398773811,0.31696633614255343
p_a2die,1823.0,0.033681645235381634,0.02105008800747904,8.655054444120471e-05,0.015605087623608044,0.032353202562177066,0.04906917977636995,0.09527464433376626
p_a2sc,1823.0,0.09119796381662956,0.022787887733755816,0.041139454468729623,0.0725031725943448,0.09162149501069045,0.10931897848926606,0.14743322449232915
p_a2s,1823.0,0.8751203909479887,0.02826268756510729,0.7824343548421063,0.8552250417995377,0.8749669853248194,0.8943787121016642,0.9477132428478319
p_s2die,1823.0,0.05830522742026101,0.011777183070962215,0.03257689758606011,0.04862987879550196,0.05836544603206574,0.0675633193145327,0.09247286950168547
p_s2sc,1823.0,0.07727188988317983,0.020977718611747225,0.03346893787810768,0.05992663664468785,0.07721143022001015,0.09402057494988988,0.1333911870893804
p_s2e,1823.0,0.3768324246923798,0.08940045150021408,0.11220175144144037,0.3151907211666135,0.37837548003981025,0.4379997090579524,0.615603926061368
p_s2tu,1823.0,0.3197810016220004,0.06972925482249502,0.1776449523892496,0.2671793799629355,0.3144472471238052,0.3659000092970123,0.5452723381915883
p_s2ti,1823.0,0.16780945638217895,0.039154862772764476,0.03775539879189813,0.14050844600785428,0.17308477151285676,0.1976555040092699,0.25199744006835967
p_c2die,1823.0,0.09425751140678312,0.03662165657213429,0.03903125470827831,0.07003140726900732,0.08651155387763274,0.10992828929035076,0.35986178964684984
p_c2sc,1823.0,0.12558856826826373,0.055216384470461836,0.0412073411382889,0.0853117919438075,0.11557031159130197,0.15096513054469507,0.5508357236682863
p_c2tu,1823.0,0.5084924066129451,0.0601165304431139,0.07406974497367702,0.47162749831183903,0.5078557745654061,0.5446311554373724,0.7149265102743755
p_c2ti,1823.0,0.271661513712008,0.06691107730562566,0.02605821899702074,0.22539717636474682,0.2716579001367033,0.3158701988915555,0.495446687998886
p_tu2txs,1823.0,0.8052657482316671,2.1655289259896308e-14,0.805265748231667,0.805265748231667,0.805265748231667,0.805265748231667,0.805265748231667
p_tu2txl,1823.0,0.12538386759567713,2.7485559445253004e-15,0.12538386759567716,0.12538386759567716,0.12538386759567716,0.12538386759567716,0.12538386759567716
p_tu2txd,1823.0,0.06935038417265596,2.0267129691954234e-15,0.06935038417265599,0.06935038417265599,0.06935038417265599,0.06935038417265599,0.06935038417265599
p_ti2txs,1823.0,0.6420972859818469,0.06739464450226205,0.08730033005638602,0.6255653173385722,0.6648377299480132,0.6849105489450087,0.7028997149335746
p_ti2txl,1823.0,0.25870980051253983,0.07769696110409328,0.1619672715655457,0.21060878443765274,0.23668840265697916,0.278934291318232,0.8417597971578438
p_ti2txd,1823.0,0.0991929135056134,0.025086276024493624,0.028542163172231853,0.0823022119884646,0.10144002610909766,0.12026967902364413,0.13863720594420237
CasOnset,1823.0,0.8751203909479887,0.02826268756510729,0.7824343548421063,0.8552250417995377,0.8749669853248194,0.8943787121016642,0.9477132428478319
CasCSI,1823.0,0.7569645469391759,0.04182283405963956,0.6172294830897168,0.7267484159133731,0.755227604439031,0.7874026803018102,0.8700374134162593
CasTxI,1823.0,0.6900353327807361,0.050484262989999966,0.5230823181463132,0.6537065503145065,0.6874002794020635,0.7265351735403875,0.828857151447168
CasTxS,1823.0,0.5163788080217068,0.03783920006367802,0.40165841417048603,0.4883175404130652,0.515233829146172,0.543908382093274,0.6173334538495513
CDR,1823.0,0.6900353327807361,0.050484262989999966,0.5230823181463132,0.6537065503145065,0.6874002794020635,0.7265351735403875,0.828857151447168
