,count,mean,std,min,25%,50%,75%,max
DropSelfCureS,1724.0,0.0443378677708862,0.011901944351101142,0.017926959539134864,0.034543286827782516,0.043988122158027894,0.05358354809255596,0.07469042486553334
DropSelfCureC,1724.0,0.009770388662180635,0.0026193496490680354,0.003967309255433751,0.007619104015322633,0.009697321286332675,0.011807298573360036,0.01643608363176688
DropLTFU,1724.0,0.19459588148446474,0.05087394773138106,0.10351750892489034,0.15787810123689863,0.1821467091353161,0.21943242551102715,0.44673604561867264
p_a2die,1724.0,0.04450461855538072,0.027715443250047232,2.339353749604543e-05,0.021373821445291236,0.04280423037585941,0.06484732574673327,0.12543820904200728
p_a2sc,1724.0,0.11971873136650037,0.03218682705530663,0.04821979758529486,0.0933714334447483,0.11850179511019818,0.14490285626259364,0.20229238088616136
p_a2s,1724.0,0.835776650078119,0.039140657286884824,0.7043347179692532,0.8088005198962744,0.8363397999404819,0.865031939592225,0.9385311983634314
p_s2die,1724.0,0.040484325286250976,0.009095901039481383,0.01997556833278898,0.03356888912780816,0.03974618667821201,0.04706313623009094,0.0670715125357014
p_s2sc,1724.0,0.05364747256245351,0.016259213525188183,0.01913572431285634,0.040234872803422396,0.052526789430783774,0.06626826709273828,0.10079291713006502
p_s2e,1724.0,0.3664362421370726,0.10943555369349427,0.07012126706212199,0.2872185098082077,0.3632532204961848,0.4419636486695985,0.6612945176214785
p_s2tu,1724.0,0.3531866653587507,0.08261599581189336,0.18363483254555116,0.29099233564323984,0.3487902919992913,0.4133949707580329,0.5859267182337718
p_s2ti,1724.0,0.1862452946554722,0.06382839445759135,0.03273408030335554,0.1335466332218804,0.18737939682490004,0.2393594548756924,0.3210353602721187
p_c2die,1724.0,0.027392683450789556,0.013624123208777943,0.009019092225720901,0.018669176213559468,0.024204626170869208,0.031985297471002726,0.15051059817448958
p_c2sc,1724.0,0.03632649379326747,0.020032187846382127,0.009195884331023536,0.023313621259330584,0.031639200139843074,0.04309613316416216,0.2085657741722919
p_c2tu,1724.0,0.6153544870663202,0.0840721670143459,0.37715135269856254,0.5505953836667259,0.6201196501937296,0.6802494527614508,0.8384597102533703
p_c2ti,1724.0,0.32092633568962287,0.08899251582054861,0.11165257801602645,0.2496808627660237,0.3100704614414931,0.38713707588015683,0.5876036521836489
p_tu2txs,1724.0,0.8337005963812795,2.4431993414539094e-15,0.8337005963812797,0.8337005963812797,0.8337005963812797,0.8337005963812797,0.8337005963812797
p_tu2txl,1724.0,0.14063816166312887,3.248344578978493e-15,0.14063816166312884,0.14063816166312884,0.14063816166312884,0.14063816166312884,0.14063816166312884
p_tu2txd,1724.0,0.02566124195559147,2.221090310412645e-16,0.02566124195559147,0.02566124195559147,0.02566124195559147,0.02566124195559147,0.02566124195559147
p_ti2txs,1724.0,0.4825482021717666,0.11407133903596732,0.006319057905455543,0.4315259048884264,0.5170723512981991,0.5688971810547903,0.6130500986769638
p_ti2txl,1724.0,0.4872234788374051,0.11595114043122305,0.34260030459193164,0.3996884573505924,0.4525779719456031,0.5403136100372752,0.9732079639419113
p_ti2txd,1724.0,0.03022831899082837,0.00961294311777347,0.015090878282491617,0.021515435863566138,0.027994364896930454,0.03757456091000366,0.05117241902112598
CasOnset,1724.0,0.835776650078119,0.039140657286884824,0.7043347179692532,0.8088005198962744,0.8363397999404819,0.865031939592225,0.9385311983634314
CasCSI,1724.0,0.7577273893700817,0.049613462260942445,0.5921145591014223,0.7233931953027494,0.7593133004691757,0.794362783435967,0.8905778563394776
CasTxI,1724.0,0.7405284639723158,0.05210695371291787,0.5673622281189447,0.7046664510021157,0.7423094877016372,0.7788475374757429,0.8803416180854389
CasTxS,1724.0,0.5263406278422221,0.043855120573847196,0.33885609902420394,0.4988556520448941,0.5265513434503492,0.5567822732084705,0.6356115403013536
CDR,1724.0,0.7405284639723158,0.05210695371291787,0.5673622281189447,0.7046664510021157,0.7423094877016372,0.7788475374757429,0.8803416180854389
