,count,mean,std,min,25%,50%,75%,max
p_a2die,1998.0,0.044852057878957116,0.026374933728218752,5.6842061605834185e-06,0.022997869098822094,0.044127022959625346,0.0648310360684025,0.12233139733659815
p_a2sc,1998.0,0.11915075766141399,0.028802718159758867,0.060185413166362084,0.09440662574382139,0.12049305301817939,0.14365430612090838,0.17880533838825227
p_a2s,1998.0,0.8359971844596289,0.034470122066481194,0.7489179293533382,0.811373307210515,0.8335313183592701,0.8597386340647593,0.926077038540368
p_s2die,1998.0,0.03636999127350495,0.006770938792821673,0.0209070542420808,0.03055472111629158,0.03633949379634598,0.042080915596005554,0.05435478359349055
p_s2sc,1998.0,0.04871053355595421,0.013059538864262879,0.023474970044765415,0.03733133156798393,0.048843825119536624,0.060024921140928736,0.07522633586816771
p_s2e,1998.0,0.473555020097415,0.0979134667825951,0.1813545463874033,0.4053406210095799,0.47427584898830855,0.5418538752618497,0.723709723832083
p_s2tu,1998.0,0.2918850252835627,0.06485167782987442,0.14003614326222488,0.24409412290527144,0.2911917346964881,0.3363549244401136,0.4935224296335862
p_s2ti,1998.0,0.1494794297895632,0.040198065680010046,0.05703461824233778,0.12031674830219607,0.1480936953492633,0.17343549308595954,0.3453430926885732
p_c2die,1998.0,0.06629941230891045,0.019171690268296647,0.03008925466260986,0.052137295297860924,0.06411396945876002,0.07677368762311601,0.14664803891646866
p_c2sc,1998.0,0.0892131900702181,0.0326705476886876,0.031734625161274586,0.06396300670076718,0.08555817182273598,0.10873466683313354,0.2708606133171296
p_c2tu,1998.0,0.5596296562376311,0.04427652465309108,0.3453644224332779,0.5306148474124595,0.5622270669770552,0.589815256342751,0.7003734477169659
p_c2ti,1998.0,0.2848577413832404,0.03625650168924889,0.16120265775638717,0.2592372253192843,0.28298923075628335,0.3086938165236308,0.42730170900979003
p_tu2txs,1998.0,0.8244419824351378,3.831228320798563e-14,0.8244419824351376,0.8244419824351376,0.8244419824351376,0.8244419824351376,0.8244419824351376
p_tu2txl,1998.0,0.1340043416861714,3.7479407486072895e-15,0.1340043416861714,0.1340043416861714,0.1340043416861714,0.1340043416861714,0.1340043416861714
p_tu2txd,1998.0,0.04155367587869104,1.4089480962357034e-15,0.04155367587869104,0.04155367587869104,0.04155367587869104,0.04155367587869104,0.04155367587869104
p_ti2txs,1998.0,0.6155871404809898,0.08097946651688612,0.03701540571340491,0.5946200771787522,0.6410948194236733,0.6667984669505458,0.6904753878768614
p_ti2txl,1998.0,0.32585754747086443,0.08291518357124882,0.23387842579977117,0.27605180363296417,0.3005066843647649,0.344460934472046,0.8827118581100715
p_ti2txd,1998.0,0.0585553120481457,0.014298744690953021,0.01709339212413664,0.048709650192157256,0.05966313308343557,0.0698210328284029,0.08295770699766071
CasOnset,1998.0,0.8359971844596289,0.034470122066481194,0.7489179293533382,0.811373307210515,0.8335313183592701,0.8597386340647593,0.926077038540368
CasCSI,1998.0,0.7652307867069732,0.04105433434755528,0.6633289349733118,0.7350621149165725,0.7625634371775452,0.795110400690549,0.8784088642561043
CasTxI,1998.0,0.7068222224825389,0.04730025963977221,0.5925615222467403,0.6716806816575775,0.7032715766389444,0.7412080845752576,0.8390549372427912
CasTxS,1998.0,0.5336573632141619,0.03810005762426744,0.4073995435329012,0.5062130876438007,0.5303010207319445,0.5608517456598312,0.6340130748764985
CDR,1998.0,0.7068222224825389,0.04730025963977221,0.5925615222467403,0.6716806816575775,0.7032715766389444,0.7412080845752576,0.8390549372427912
