,count,mean,std,min,25%,50%,75%,max
Inc,1895.0,0.001595380621310996,0.00016714545568695632,0.0010954299827503023,0.0014832288200898331,0.0015850427277168562,0.0017030870769144844,0.0022025205871258557
PrevA,1895.0,0.0006540216856931781,4.229569883407784e-18,0.000654021685693178,0.0006540216856931781,0.0006540216856931781,0.0006540216856931781,0.0006540216856931782
PrevS,1895.0,7.266907618813091e-05,2.684029553944919e-18,7.266907618813088e-05,7.26690761881309e-05,7.26690761881309e-05,7.26690761881309e-05,7.266907618813092e-05
PrevC,1895.0,0.0001453381523762618,5.3687996947845584e-18,0.0001453381523762614,0.00014533815237626176,0.0001453381523762618,0.00014533815237626182,0.00014533815237626214
MorUt,1895.0,8.22613054390362e-05,3.3381346833304506e-05,2.234903357821206e-05,5.5054464378051344e-05,7.904766960958834e-05,0.00010575854648155804,0.00017212220850956205
DelayPat,1895.0,0.05074336817898796,0.005381206163403626,0.03576390609621413,0.047184210230278495,0.050571733427032375,0.05430611482446511,0.0693753239698224
DelaySys,1895.0,0.10205009242737739,0.010848370310191821,0.07217547453558486,0.09485566843000051,0.10162542612331706,0.10920987293940125,0.13968543019513557
DelayTot,1895.0,0.15279346060636537,0.016224248135440284,0.10793938063179899,0.14206977712531757,0.1521900180505173,0.16345274141513366,0.20906075416495798
DropDieA,1895.0,0.03019117781867175,0.018734747177171017,6.010810422889443e-06,0.014565516117458967,0.028864949899290202,0.043954657433818115,0.0861367209908781
DropDieS,1895.0,0.006816292706076051,0.001409098128707033,0.0038724377847002287,0.005734158205248308,0.006783562421645374,0.007868928531726169,0.011064084361384069
DropDieC,1895.0,0.013462408974523827,0.002775707301233557,0.007671146521091997,0.011329367359773529,0.01339219640036188,0.015553017994152464,0.021852118598486677
DropDieT,1895.0,0.05765027235420722,0.006162588712267471,0.037527327506341294,0.053607021467040175,0.05817637790080395,0.06214904161617158,0.07239465469178605
DropSelfCureA,1895.0,0.08052313894944846,0.02235572718696757,0.033817437265234,0.0611250588640502,0.08083413892505063,0.09772335858298214,0.1418845729958543
DropSelfCureS,1895.0,0.008926245418774261,0.0024775616457120555,0.0037510045520828907,0.006774964553420833,0.008960093364874798,0.010834810175668692,0.015720519393087596
DropSelfCureC,1895.0,0.017629618410838405,0.004885269271162883,0.007453285400536394,0.013351431993818993,0.017690033077636676,0.02141126595234856,0.03115024794985913
DropLTFU,1895.0,0.10766137539333566,0.030208998994769712,0.06631939759481895,0.09004224555158982,0.09994554769159007,0.11418314572849728,0.32538722726209135
p_a2die,1895.0,0.03019117781867175,0.018734747177171017,6.010810422889443e-06,0.014565516117458967,0.028864949899290202,0.043954657433818115,0.0861367209908781
p_a2sc,1895.0,0.08052313894944846,0.02235572718696757,0.033817437265234,0.0611250588640502,0.08083413892505063,0.09772335858298214,0.1418845729958543
p_a2s,1895.0,0.8892856832318797,0.028285990028207003,0.7907989594911659,0.8697898082833855,0.8890418934709923,0.9092818018870705,0.9552901551817105
p_s2die,1895.0,0.007680800342884612,0.0016427708360042463,0.00424093590774393,0.006415289752003031,0.007635179420969364,0.008897749266796434,0.012553289885520359
p_s2sc,1895.0,0.010114516548967164,0.003048953800710457,0.0039326724999057695,0.007527934652260077,0.010057746659088136,0.012411769354944521,0.018597261238264034
p_s2e,1895.0,0.4035806253384954,0.11030844607102935,0.11125508115401582,0.3285109276456226,0.4006809225138818,0.4791483087686006,0.7504205471431347
p_s2tu,1895.0,0.376743903205226,0.08312901839200738,0.19398960206485805,0.31425334441682906,0.3755791167876372,0.43483187334368745,0.619205264536211
p_s2ti,1895.0,0.20188015456442684,0.05153897261772764,0.03624092627262019,0.16466844455971077,0.20802459640925217,0.24163566944360998,0.30529532908310847
p_c2die,1895.0,0.04115111353528967,0.017190252406872886,0.014514960717209834,0.029461948051874035,0.037560766521711246,0.04835658596695491,0.16655120151105174
p_c2sc,1895.0,0.05427171229130231,0.026121973057313376,0.014791283987185317,0.03624225390943889,0.049181900153826175,0.06520501498300096,0.2028580734671366
p_c2tu,1895.0,0.5880556575129823,0.05931476147926968,0.417195154053031,0.5454293645248087,0.5851091989249108,0.626685911308182,0.8081828572265058
p_c2ti,1895.0,0.3165215166604257,0.06579974417897433,0.12541650447835134,0.2729270717967888,0.3135784295433523,0.3596929973522373,0.5334039411482956
p_tu2txs,1895.0,0.8544327404149145,2.1766115078789175e-14,0.8544327404149143,0.8544327404149143,0.8544327404149143,0.8544327404149143,0.8544327404149143
p_tu2txl,1895.0,0.08510501472649872,6.801910962121617e-16,0.08510501472649873,0.08510501472649873,0.08510501472649873,0.08510501472649873,0.08510501472649873
p_tu2txd,1895.0,0.060462244858587005,1.7698849952459307e-15,0.06046224485858701,0.06046224485858701,0.06046224485858701,0.06046224485858701,0.06046224485858701
p_ti2txs,1895.0,0.7113625609733472,0.07081189798335226,0.051988609803664196,0.7003129611163545,0.7350992496030929,0.752811117320414,0.7683942906035024
p_ti2txl,1895.0,0.2027786187800122,0.08017689611742648,0.11373395183256092,0.15636393588448644,0.17915877111691914,0.22012099898728,0.8485485523107781
p_ti2txd,1895.0,0.0858588202466406,0.02165898851852074,0.02499086934135895,0.07034183854921477,0.08734306360689889,0.10429738447351157,0.12086907365127131
CasOnset,1895.0,0.8892856832318797,0.028285990028207003,0.7907989594911659,0.8697898082833855,0.8890418934709923,0.9092818018870705,0.9552901551817105
CasCSI,1895.0,0.8735431451070295,0.030427009429278007,0.7670594810931964,0.8525279793622165,0.8737552876797994,0.8953496926387117,0.9460708953482176
CasTxI,1895.0,0.8424511177216673,0.03493987798447783,0.720067530705037,0.8177351316762611,0.8421849652837164,0.8681559644025629,0.9278387576402469
CasTxS,1895.0,0.6771394699741243,0.03353674407694196,0.5020666691307403,0.6577278707539265,0.6785098424323197,0.6996554565146818,0.7540111919041712
CDR,1895.0,0.8424511177216673,0.03493987798447783,0.720067530705037,0.8177351316762611,0.8421849652837164,0.8681559644025629,0.9278387576402469
