,count,mean,std,min,25%,50%,75%,max
Inc,1965.0,0.0024788468662288667,0.0003306963283405473,0.0017680245450228036,0.0022535990519358855,0.00243381996593011,0.0026515674643125767,0.004167257358813378
PrevA,1965.0,0.0011453215770231998,1.1061604689285133e-17,0.0011453215770231998,0.0011453215770232,0.0011453215770232,0.0011453215770232,0.0011453215770232002
PrevS,1965.0,0.00041231576772835453,1.474767267020387e-17,0.0004123157677283543,0.0004123157677283544,0.0004123157677283544,0.0004123157677283544,0.00041231576772835453
PrevC,1965.0,0.0009162572616185654,2.2328989547834683e-17,0.0009162572616185641,0.0009162572616185652,0.0009162572616185654,0.0009162572616185656,0.0009162572616185669
MorUt,1965.0,0.0002832918508099375,7.187286869631745e-05,0.000135785714308211,0.0002295743821155039,0.00027545850505434645,0.0003301633905363193,0.0004902663320690032
DelayPat,1965.0,0.1871389413555388,0.023152379502889696,0.10767878264425441,0.17269059977566728,0.1880880052216714,0.20341334644851894,0.2584794020948766
DelaySys,1965.0,0.42430139378219855,0.0542156320065117,0.24386388644652,0.3887752669417154,0.42808657727835414,0.46286815849987284,0.5962149980096023
DelayTot,1965.0,0.6114403351377373,0.07717807861176133,0.3515426690907744,0.5615973791106557,0.6159204806918895,0.6656400628022843,0.854694400104479
DropDieA,1965.0,0.033152253350006926,0.020134784112849,2.3147695545148374e-05,0.01626845083768214,0.03180817580447055,0.04767791213427599,0.0976008251853327
DropDieS,1965.0,0.024548049343247752,0.005153254544650663,0.012216004283266843,0.020464024590183587,0.024394562179204986,0.02823554742623071,0.04081311557829915
DropDieC,1965.0,0.052037885148723435,0.010944926634720534,0.026350011920112805,0.04351129725272102,0.05188310108562471,0.05981709794276952,0.08762896408426031
DropDieT,1965.0,0.025223094719295465,0.0033962360048822933,0.013783850795152751,0.022915281554881883,0.025404332216978243,0.027714131270156473,0.03463046214868871
DropSelfCureA,1965.0,0.08913049932552723,0.023126872007488326,0.033320894654973995,0.07046920456890791,0.08894381309948057,0.10676578575587144,0.14626903534449967
DropSelfCureS,1965.0,0.031813222384379794,0.0082506618210778,0.011931730064961973,0.025151913223570792,0.03176421506240508,0.03809097085577452,0.0521460063360934
DropSelfCureC,1965.0,0.06744525445462012,0.017538979957846115,0.025766703113381736,0.053198102254791435,0.06704040599688688,0.08061816193479801,0.11171014053567559
DropLTFU,1965.0,0.15819788650002947,0.05115298145431782,0.09042810258486897,0.12765308352518462,0.1432334157959341,0.16788052907995357,0.5458197654277266
p_a2die,1965.0,0.033152253350006926,0.020134784112849,2.3147695545148374e-05,0.01626845083768214,0.03180817580447055,0.04767791213427599,0.0976008251853327
p_a2sc,1965.0,0.08913049932552723,0.023126872007488326,0.033320894654973995,0.07046920456890791,0.08894381309948057,0.10676578575587144,0.14626903534449967
p_a2s,1965.0,0.8777172473244658,0.029087777961228238,0.78405023132596,0.8573291284347841,0.8778766697116082,0.8992481721769879,0.9611272670861543
p_s2die,1965.0,0.028008742643516056,0.005969646193896109,0.012710079821480931,0.023163106693917634,0.02785337771839303,0.03236183079715589,0.04507612843014129
p_s2sc,1965.0,0.03651170141298388,0.010346810981993769,0.012645904903539116,0.028020557517977763,0.036150262905799715,0.04424226317046303,0.06272583052417045
p_s2e,1965.0,0.42044019557487256,0.11318453507039401,0.13302153695045174,0.3390749108350591,0.41891864663838285,0.5012527120080267,0.7253498741389836
p_s2tu,1965.0,0.3326158615138885,0.07724521235732885,0.15387772639242014,0.2781816215303163,0.33038472067310204,0.38439884192694246,0.5682021322122172
p_s2ti,1965.0,0.18242349885473902,0.06901331936240153,0.031179331113800213,0.1284885069604672,0.17347773252266444,0.2302814111838483,0.3639895438918416
p_c2die,1965.0,0.15152206249250794,0.05246638264496812,0.05785177498954961,0.1145989830706319,0.1431637820384323,0.17837195489347552,0.46278728442937794
p_c2sc,1965.0,0.19867814293067101,0.08165574426069074,0.05995220339704723,0.13895658704336503,0.18416980473879252,0.24128921619301374,0.6120299459505281
p_c2tu,1965.0,0.4222946712702195,0.09309832847356694,0.00489261677083685,0.3613616067265272,0.4301977962866921,0.49155413491025185,0.6843081997722349
p_c2ti,1965.0,0.22750512330660155,0.07872623398708734,0.002709562061224378,0.17493098611292066,0.2166417773078065,0.268072286745598,0.5615418935476593
p_tu2txs,1965.0,0.8255389266068689,2.2876416019045492e-14,0.8255389266068686,0.8255389266068686,0.8255389266068686,0.8255389266068686,0.8255389266068686
p_tu2txl,1965.0,0.139880568908271,2.8040267207810616e-15,0.13988056890827105,0.13988056890827105,0.13988056890827105,0.13988056890827105,0.13988056890827105
p_tu2txd,1965.0,0.03458050448486044,9.369891269936716e-16,0.034580504484860435,0.034580504484860435,0.034580504484860435,0.034580504484860435,0.034580504484860435
p_ti2txs,1965.0,0.5897448669824702,0.10532657180302525,0.00200197059209967,0.5583735917640559,0.6259424846060158,0.6605526998292564,0.6898374884951972
p_ti2txl,1965.0,0.36816476204411624,0.11239480886799677,0.24539914402058677,0.29266917986035496,0.3276845854263571,0.403366613820457,0.9688578765099372
p_ti2txd,1965.0,0.042090370973413706,0.01512998728927231,0.00669332637097972,0.030445754368600968,0.04120400313474396,0.054685568987363,0.06910911953952115
CasOnset,1965.0,0.8777172473244658,0.029087777961228238,0.78405023132596,0.8573291284347841,0.8778766697116082,0.8992481721769879,0.9611272670861543
CasCSI,1965.0,0.8213559755968383,0.035957489786643065,0.7049849537287002,0.7957494874254011,0.8215084910005398,0.8478108751343443,0.9366078106529883
CasTxI,1965.0,0.7018728359934947,0.05294177174019877,0.5367057543452962,0.6622221705231996,0.7021592249085735,0.7410013102162563,0.8837191611152988
CasTxS,1965.0,0.5184518547741698,0.043376701330344124,0.320782563205749,0.49227771650494834,0.5201150305206966,0.549183774100605,0.6217973004031365
CDR,1965.0,0.7018728359934947,0.05294177174019877,0.5367057543452962,0.6622221705231996,0.7021592249085735,0.7410013102162563,0.8837191611152988
