,count,mean,std,min,25%,50%,75%,max
p_tu2txs,1990.0,0.8234556379308539,1.1882372259317023e-14,0.8234556379308536,0.8234556379308536,0.8234556379308536,0.8234556379308536,0.8234556379308536
p_tu2txl,1990.0,0.13114939756509345,4.94173425737951e-15,0.13114939756509345,0.13114939756509345,0.13114939756509345,0.13114939756509345,0.13114939756509345
p_tu2txd,1990.0,0.045394964504052886,1.3395431343739402e-15,0.04539496450405288,0.04539496450405288,0.04539496450405288,0.04539496450405288,0.04539496450405288
p_ti2txs,1990.0,0.5453570309519905,0.09888233482427534,0.017284544147206603,0.509702076570132,0.5777533564860251,0.6140381704166209,0.6429521572849657
p_ti2txl,1990.0,0.3938155624555554,0.1051379446555167,0.27124904567895086,0.32046258346983475,0.35954666175404926,0.4331663995409637,0.9275219761097709
p_ti2txd,1990.0,0.06082740659245401,0.01879028926590723,0.011561086059373117,0.04643739812673674,0.06286067528118865,0.07625909733465801,0.09077136609922076
CasOnset,1990.0,0.8995872468886454,0.026319110543784916,0.8094742100017219,0.8801063665067643,0.8998806217355515,0.9182694686559488,0.970482534557581
CasCSI,1990.0,0.847687215148596,0.03459833366628668,0.7295140036715475,0.8223605465525169,0.8478696004766396,0.8721450208964842,0.9407047302241205
CasTxI,1990.0,0.796420158547133,0.04350568638536597,0.6506554772608124,0.7646423845123305,0.7959690944713995,0.8277024633966845,0.9194909796477765
CasTxS,1990.0,0.5808231610838288,0.03877979942853569,0.3019543880878259,0.5612409049073477,0.5826294977762589,0.6060757427797304,0.6646199266465938
CDR,1990.0,0.796420158547133,0.04350568638536597,0.6506554772608124,0.7646423845123305,0.7959690944713995,0.8277024633966845,0.9194909796477765
