,count,mean,std,min,25%,50%,75%,max
p_c2ti,1505.0,0.11756203227280423,0.03932532988809544,0.017957451436374117,0.08501307280747922,0.11467409405206096,0.14577067396161103,0.24601443958661756
p_tu2txs,1505.0,0.7954869782376025,6.108256293674715e-15,0.7954869782376026,0.7954869782376026,0.7954869782376026,0.7954869782376026,0.7954869782376026
p_tu2txl,1505.0,0.18168034249018913,3.609424173535059e-15,0.18168034249018913,0.18168034249018913,0.18168034249018913,0.18168034249018913,0.18168034249018913
p_tu2txd,1505.0,0.022832679272208306,1.5270640734186788e-16,0.022832679272208306,0.022832679272208306,0.022832679272208306,0.022832679272208306,0.022832679272208306
p_ti2txs,1505.0,0.19527373936144762,0.08519172895392328,5.7727347322461764e-05,0.13271712231577748,0.20946834483075405,0.2661666467019523,0.3264056506140825
p_ti2txl,1505.0,0.7648261618874801,0.08546368509280436,0.6286199051185762,0.6943047107236873,0.750431863260348,0.8278026290651875,0.9645673802935136
p_ti2txd,1505.0,0.03990009875107228,0.004087854562602819,0.02703465395647515,0.03709992094184795,0.040590769546913937,0.04325350518729924,0.04566534712807697
CasOnset,1505.0,0.8829654373938741,0.027499993661647012,0.8084778227041797,0.8629453410550494,0.8828432759041884,0.9014391517212084,0.9505322977116996
CasCSI,1505.0,0.8331748449117905,0.032965950637406025,0.744391692833036,0.8088973597951903,0.8335949370455893,0.8566243802930279,0.914146138599229
CasTxI,1505.0,0.7845209285114106,0.03902508455541042,0.6799551468980658,0.7549725813590951,0.7845408921504096,0.8131192486663738,0.8812202201950992
CasTxS,1505.0,0.556513851831737,0.032342152282525086,0.4693438912385249,0.5325733991387743,0.556856609251871,0.5794659783352037,0.6497858336324427
CDR,1505.0,0.7845209285114106,0.03902508455541042,0.6799551468980658,0.7549725813590951,0.7845408921504096,0.8131192486663738,0.8812202201950992
