,count,mean,std,min,25%,50%,75%,max
Inc,1995.0,0.0027592429666897346,0.00034550454128116356,0.0018817782375299761,0.002531595976077371,0.0027301249477143753,0.002952794276584794,0.0043828312464862995
PrevA,1995.0,0.0015793158700073,4.684782436475212e-17,0.0015793158700072997,0.0015793158700073,0.0015793158700073,0.0015793158700073,0.0015793158700073001
PrevS,1995.0,0.0005493272591329778,1.7351902243413247e-17,0.0005493272591329777,0.0005493272591329779,0.0005493272591329779,0.0005493272591329779,0.0005493272591329782
PrevC,1995.0,0.0004978278285892614,2.537844729818542e-17,0.0004978278285892603,0.0004978278285892612,0.0004978278285892613,0.0004978278285892614,0.0004978278285892618
MorUt,1995.0,0.0002758472029510087,8.843656053119007e-05,0.00010946957943279522,0.000207489218181231,0.0002640088052256552,0.00033522917358850407,0.0005232109966909871
DelayPat,1995.0,0.2298638268398023,0.027129052305261532,0.1429441551550158,0.21325368401102512,0.22980343152604554,0.24634526659415107,0.31859699608551584
DelaySys,1995.0,0.22227322426768456,0.02760052097919977,0.13350586228672576,0.20495538443112712,0.22209748123237866,0.2389781307412817,0.30917876979483383
DelayTot,1995.0,0.45213705110748686,0.054607808486615436,0.2765341508358936,0.4186152757404667,0.45211450565586264,0.4852147782244114,0.6275767223570563
DropDieA,1995.0,0.04191487476177826,0.02556663089150268,2.0547066807185243e-05,0.0207711527953029,0.04051599618590771,0.060434274845034996,0.11910304938810273
DropDieS,1995.0,0.02904207519540642,0.006050334963306289,0.014347452704396583,0.0243347843906919,0.028695464215792273,0.033312893093586725,0.049576863998131375
DropDieC,1995.0,0.025830800567793837,0.005380254926581096,0.012812861841576886,0.02160494758015355,0.025502637740563636,0.02957582113719122,0.04414658903004694
DropDieT,1995.0,0.03085531986914647,0.0038521824095579375,0.02112342965479607,0.028158191309704178,0.030887496242908305,0.03359713033508903,0.04238320332850076
DropSelfCureA,1995.0,0.10990289288601805,0.028549980286379787,0.04773400976018332,0.08697122289871421,0.10929653882977355,0.1325022761509689,0.18707739705161475
DropSelfCureS,1995.0,0.03782644226216702,0.009819320808009471,0.016469305879110017,0.02990106262682475,0.03764900976987985,0.04559608577886387,0.06417749266054441
DropSelfCureC,1995.0,0.033645812573257015,0.008740493016511194,0.014594932974523567,0.026611988068166243,0.03346593838996877,0.040538166044625165,0.05705805170549259
DropLTFU,1995.0,0.17291575909249093,0.030767084650160773,0.1020473661358474,0.15318735889402302,0.16774459548958034,0.18566083409879597,0.4221632740946952
p_a2die,1995.0,0.04191487476177826,0.02556663089150268,2.0547066807185243e-05,0.0207711527953029,0.04051599618590771,0.060434274845034996,0.11910304938810273
p_a2sc,1995.0,0.10990289288601805,0.028549980286379787,0.04773400976018332,0.08697122289871421,0.10929653882977355,0.1325022761509689,0.18707739705161475
p_a2s,1995.0,0.8481822323522037,0.03577819854157291,0.7289139582238162,0.82309111194714,0.8490177704966317,0.8742629453202931,0.9391755448111189
p_s2die,1995.0,0.03431370010855252,0.007325102730958201,0.01582436628727379,0.028754895716514014,0.03386410160993079,0.03948829670905253,0.05661022718330826
p_s2sc,1995.0,0.045023242257910566,0.013067805882452354,0.01822721451023146,0.034462033510894496,0.04426478251396597,0.0549847138722721,0.08322710024293624
