name,Scenario,State,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
tbps_pri,s1,Andhra_Pradesh,5.946494519610356e-4,2.4854496679734554e-6,1.1353822417050752e-4,3.939125395186862e-4,5.104430959850166e-4,5.884704629162312e-4,6.701144899165798e-4,8.26421704030542e-4,2086.768386880562,0.9997028091581905
prv[1],s1,Andhra_Pradesh,0.0018062303909584393,7.2316222940106075e-6,2.790736828863479e-4,0.0013027350367477008,0.0016045997940855239,0.0018011642578213334,0.001985628988246808,0.0024036818840731523,1489.2455036199894,1.0026340409903522
prv[2],s1,Andhra_Pradesh,0.001688291379160743,6.769598858735603e-6,2.610737446355993e-4,0.0012173501765195952,0.0014995509372301191,0.0016843977910375146,0.0018567377614253974,0.0022493164605772065,1487.3066756546946,1.0026350775060746
prv[3],s1,Andhra_Pradesh,0.0015780570057230157,6.337316417644821e-6,2.4425956100451626e-4,0.0011368801178536906,0.0014012609625377872,0.0015743296980057664,0.0017339819225252037,0.0021040153894950537,1485.5674021566554,1.0026357196096378
prv[4],s1,Andhra_Pradesh,0.001475023703844845,5.9328446807113235e-6,2.2855133814260416e-4,0.0010622452537861703,0.0013098199341336995,0.0014707446660304313,0.0016206565797691154,0.001969678845742555,1484.0262366539607,1.0026359685865267
nr_acf[1],s1,Andhra_Pradesh,3.198817324908426e-5,5.402419166132004e-9,4.046032904837909e-7,3.1207605581233246e-5,3.171090545967979e-5,3.198061554879087e-5,3.2261031477741713e-5,3.280761667812836e-5,5608.959005661318,0.9998851939164222
nr_acf[2],s1,Andhra_Pradesh,3.1672212776706943e-005,5.563160246530286e-9,3.965169048459172e-7,3.0913597824803245e-5,3.1399717580970734e-5,3.16613898437936e-5,3.1939412505280185e-5,3.247140751725869e-5,5080.193740653562,0.9999122685534734
nr_acf[3],s1,Andhra_Pradesh,3.137689411929888e-5,5.81737882969268e-9,3.9292406518615643e-7,3.0634156605184196e-5,3.1110407246627736e-5,3.13681962740869e-5,3.1645148124709546e-5,3.216790026005745e-5,4562.076514799594,0.9999943413681892
nr_acf[4],s1,Andhra_Pradesh,3.110086808699321e-5,6.1647296761028886e-9,3.931187699158851e-7,3.0356019194766994e-5,3.083443484935654e-5,3.109356123745279e-5,3.136997627804043e-5,3.189753179969766e-5,4066.4879098133465,1.0001192246752975
nr_pub[1],s1,Andhra_Pradesh,0.0012904800115670083,5.86892645564437e-8,3.8037322978332643e-6,0.0012830117162824202,0.0012880017803098207,0.0012905365580162817,0.0012929581815750515,0.0012979233692034123,4200.515133753931,1.0007009562064588
nr_pub[2],s1,Andhra_Pradesh,0.0012061921848864439,3.9668202661962786e-8,2.4933720354092935e-6,0.0012012026564694293,0.0012045258784363156,0.0012061965591727548,0.0012078487629842577,0.0012112437009211775,3950.8370872955084,0.9999118408300617
nr_pub[3],s1,Andhra_Pradesh,0.0011274123036012814,3.7686667118522854e-8,2.420627294629308e-6,0.0011225890897385844,0.0011257759902480035,0.0011274337861935783,0.0011289992791229846,0.0011322404865165899,4125.536072511738,0.9992892235733847
nr_pub[4],s1,Andhra_Pradesh,0.0010537802659413883,4.915497579022965e-8,3.281710491660026e-6,0.0010472046653476079,0.0010516219608092793,0.001053758331120056,0.0010559247352274865,0.0010602723352237352,4457.235264813717,0.9997272974110613
nr_eng[1],s1,Andhra_Pradesh,4.755175642628145e-4,3.010539540497645e-8,1.9102382233765737e-6,4.7170923570603537e-4,4.742397749578195e-4,4.7550275288850516e-4,4.767855857838369e-4,4.79313606551947e-4,4026.1169925732065,1.0003616592225417
nr_eng[2],s1,Andhra_Pradesh,4.4445907869841684e-4,2.430961960075123e-8,1.5189030959900084e-6,4.414518934424382e-4,4.4344750953155196e-4,4.444338994886192e-4,4.4545549867794744e-4,4.4751711621180383e-4,3903.9460613894894,0.9998997186407594
nr_eng[3],s1,Andhra_Pradesh,4.1543016848829786e-4,2.2653999889375507e-8,1.4373691596952688e-6,4.126404012832127e-4,4.144424008307006e-4,4.154486179300227e-4,4.1640686473018104e-4,4.1828906562653043e-4,4025.7505099999066,0.9996140812389042
nr_eng[4],s1,Andhra_Pradesh,3.882981427929321e-4,2.4510630033108458e-8,1.601715662550869e-6,3.851267478151972e-4,3.8720230928702395e-4,3.8827230962479493e-4,3.8937964137126396e-4,3.914633844288845e-4,4270.33450239586,0.9997332196094594
prv0,s1,Arunachal_Pradesh,0.0022965636222249623,7.189446092617226e-6,3.814830265601664e-4,0.0016389560147950176,0.00202093399427724,0.0022747660562116197,0.002540881939621366,0.003084646408854582,2815.526217369711,1.0004599733785327
pr_a,s1,Arunachal_Pradesh,0.5923995051588813,0.0011730350386986003,0.07895256238288255,0.43289390516840515,0.5397011621962245,0.59567664604928,0.6474955272897893,0.7435971411484721,4530.1281687942965,0.9995711814223047
pr_s,s1,Arunachal_Pradesh,0.20309890039664716,9.299701759814353e-4,0.06406957233543623,0.09285250540460604,0.15744575929574472,0.19856567364828295,0.24174996692995188,0.34678721977174864,4746.413910623128,0.9995271615501495
pr_c,s1,Arunachal_Pradesh,0.20450159444447152,9.119891152605691e-4,0.06447608174724917,0.09284757138964646,0.1588105646355156,0.19835494504265372,0.24655360305699262,0.3446980085802905,4998.249883333072,1.0001130588700644
prv_a,s1,Arunachal_Pradesh,0.0013602269305828035,4.82144999924912e-6,2.886379790598626e-4,8.516341426199147e-4,0.0011595047638890718,0.0013375653592730854,0.001542318852116298,0.0019831797914657582,3583.8647830055734,0.9993974943925696
prv_s,s1,Arunachal_Pradesh,4.6636000782860655e-4,2.6310084529174807e-6,1.674790069090678e-4,2.0028888009114123e-4,3.446166425487549e-4,4.4705929204544087e-4,5.634003553680051e-4,8.398832622038653e-4,4052.063730126352,0.9997305773873015
prv_c,s1,Arunachal_Pradesh,4.6997668381355227e-4,2.664669685034377e-6,1.696494144564651e-4,2.0092198673096845e-4,3.472531322205116e-4,4.5080906140524334e-4,5.682763050345885e-4,8.486979969234794e-4,4053.386042904214,1.0008539017479765
prv_t_pub,s1,Arunachal_Pradesh,9.035806942906108e-4,1.26387984418717e-7,8.271193048095085e-6,8.870144538889597e-4,8.980676844925285e-4,9.035796244199041e-4,9.091962226008842e-4,9.194742051436444e-4,4282.769869914032,1.0008602711625971
prv_t_eu,s1,Arunachal_Pradesh,4.4807226721347284e-6,4.270916398933943e-8,2.945229227661062e-6,4.231452530119605e-7,2.113335938286135e-6,3.903310119775989e-6,6.394402934022295e-6,1.1094776429451164e-5,4755.498647261656,0.9991734851761331
prv_t_ei,s1,Arunachal_Pradesh,1.3155817869378398e-5,4.57937098175633e-7,1.7426107077406792e-5,2.0976906028874113e-6,4.6134676652861174e-6,7.114036587328274e-6,1.3445108344524352e-5,6.828443770269178e-5,1448.0684819918781,1.002408594376377
prv_t_pri,s1,Arunachal_Pradesh,2.173460600239293e-4,7.129036355125754e-7,3.884281206063033e-5,1.3702666163430398e-4,1.9364863586286194e-4,2.1852293913722225e-4,2.4325246914135606e-4,2.905694490345929e-4,2968.6545818745053,1.0002790339048053
tbps_pub,s1,Arunachal_Pradesh,9.035806942906108e-4,1.26387984418717e-7,8.271193048095085e-6,8.870144538889597e-4,8.980676844925285e-4,9.035796244199041e-4,9.091962226008842e-4,9.194742051436444e-4,4282.769869914032,1.0008602711625971
tbps_pri,s1,Arunachal_Pradesh,2.3498260056544244e-4,5.769109764746866e-7,3.5242770111705105e-5,1.6648449636945002e-4,2.1157644107949725e-4,2.3497014070612832e-4,2.5821687268677633e-4,3.0507744004371187e-4,3731.835312517865,1.0002516349387833
prv[1],s1,Arunachal_Pradesh,0.0027694815352583843,8.669633211156421e-6,4.60324132692464e-4,0.0019803477215041172,0.0024355893989422062,0.0027412379321117,0.003063912540790521,0.0037270010167519407,2819.2009888702587,1.000533549639619
prv[2],s1,Arunachal_Pradesh,0.002521929160777862,7.892808727814458e-6,4.188445520043768e-4,0.0018025088457324938,0.0022179378857461606,0.0024975290592082105,0.00278778137524002,0.0033897402175450965,2816.064417032095,1.0004976491201685
prv[3],s1,Arunachal_Pradesh,0.0022965636222249623,7.189446092617226e-6,3.814830265601664e-4,0.0016389560147950176,0.00202093399427724,0.0022747660562116197,0.002540881939621366,0.003084646408854582,2815.526217369711,1.0004599733785327
prv[4],s1,Arunachal_Pradesh,0.0020913914507046704,6.552299788989641e-6,3.478062018362823e-4,0.0014917720933382969,0.0018414963224811594,0.002070557389273399,0.002314941270940114,0.0028076777989695613,2817.650512484199,1.0004207436172967
nr_acf[1],s1,Arunachal_Pradesh,3.5562144507908836e-5,3.333373560532679e-8,2.48516529854269e-6,3.079555317671668e-5,3.3860881833892886e-5,3.55169373301322e-5,3.723131793955158e-5,4.055994896953867e-5,5558.307747070924,0.9993909626313503
nr_acf[2],s1,Arunachal_Pradesh,3.488117528239973e-5,3.29486814554635e-8,2.437075571583678e-6,3.026568130003618e-5,3.320970415291333e-5,3.481845602597328e-5,3.651548534565285e-5,3.976535011418951e-5,5470.939519288067,0.9994109590345527
nr_acf[3],s1,Arunachal_Pradesh,3.426123410913102e-5,3.267799320917463e-8,2.396694111448993e-6,2.9688143145293393e-5,3.2616926167561224e-5,3.4199839476993076e-5,3.5864254687843224e-5,3.9085373214791804e-5,5379.159987576681,0.9994333089626702
nr_acf[4],s1,Arunachal_Pradesh,3.369683800814679e-5,3.249796373775283e-8,2.3627785988912965e-6,2.9206015623561687e-5,3.208949368612922e-5,3.3641854829974044e-5,3.5279426704516514e-5,3.848603308119958e-5,5286.080317573308,0.9994570703150552
nr_pub[1],s1,Arunachal_Pradesh,0.002162642902265527,3.7319881479280486e-7,2.5237606377145913e-5,0.0021099656558274246,0.0021459422478151214,0.0021637313800004438,0.0021796976517134865,0.0022088804515237753,4573.15386258466,1.0007412018812571
nr_pub[2],s1,Arunachal_Pradesh,0.0019693357911322235,2.847692058080981e-7,1.8684483162408953e-5,0.0019323339714466697,0.001956713673725086,0.00196975487689007,0.00198212567983878,0.002005322420373991,4305.0294852752895,1.001012508293956
nr_pub[3],s1,Arunachal_Pradesh,0.0017933532913721488,2.671947051341897e-7,1.7467690248960732e-5,0.0017591784031838358,0.0017816082213303963,0.001793274764163234,0.0018052420766557,0.0018274667349874253,4273.810569171387,1.0007937568311567
nr_pub[4],s1,Arunachal_Pradesh,0.0016331388688988595,2.9277958072705265e-7,2.010715830303353e-5,0.0015961984723544156,0.0016194779241228135,0.0016322825897915132,0.001645469245748554,0.0016769686532259213,4716.49985265055,1.0003565297956234
nr_eng[1],s1,Arunachal_Pradesh,1.0955349648083342e-5,2.2485039091809102e-8,1.461146362865245e-6,8.233440796735434e-6,9.988841093187713e-6,1.0874227221799486e-5,1.1851084872048766e-5,1.4076763133509465e-5,4222.796459629315,0.9994359518171686
nr_eng[2],s1,Arunachal_Pradesh,9.976144701464983e-6,2.044166159307254e-8,1.329334483625366e-6,7.494062230253263e-6,9.093622126702414e-6,9.904625767368845e-6,1.0790142038765645e-5,1.2791075099242265e-5,4228.985077697117,0.9994347052432614
nr_eng[3],s1,Arunachal_Pradesh,9.084695025242416e-6,1.8602511091487454e-8,1.2112144284618457e-6,6.8291527430129045e-6,8.275023347412536e-6,9.013534314955082e-6,9.843094710789884e-6,1.16564522121469e-5,4239.346619778093,0.999435066352521
nr_eng[4],s1,Arunachal_Pradesh,8.273116524354563e-6,1.694597404347276e-8,1.1052546637049148e-6,6.221107444620516e-6,7.5244949800734815e-6,8.21269131588983e-6,8.958919810576346e-6,1.0625573781806848e-5,4253.942727550234,0.9994370904565597
prv0,s1,Assam,0.0027634766942090604,8.165475265352281e-6,4.132371365949176e-4,0.002022780317445748,0.0024764826945709705,0.002735619884251492,0.003024311679266374,0.003661642334341336,2561.154347592443,0.9999034704680287
pr_a,s1,Assam,0.5912763502315455,0.0011163069154633734,0.07864172145201949,0.4297229325795857,0.5396580832197738,0.5947878602231933,0.6453866484388378,0.7343714403532738,4962.937348325994,1.000240956593832
pr_s,s1,Assam,0.20659881178885983,9.233483554122504e-4,0.06541121638384798,0.09713708997200346,0.15848446934635765,0.20038621681000007,0.24924742157949353,0.3457032033654637,5018.492629564101,1.0003015183171042
pr_c,s1,Assam,0.20212483797959474,8.529161703203288e-4,0.06407693833874026,0.09306423941304036,0.15574275486393999,0.1973023979635534,0.24183440432220416,0.3434968234063184,5644.049430520586,0.9996021178951527
prv_a,s1,Assam,0.0016338628572423772,5.738031215492669e-6,3.282506375909776e-4,0.0010208522245423492,0.0014077053345360148,0.00161591182280511,0.0018296346239159605,0.002356600088757279,3272.5428635145495,1.0003441427512842
prv_s,s1,Assam,5.714283513539215e-4,3.1496227152226e-6,2.0350568560346e-4,2.534483186103526e-4,4.210845869181175e-4,5.460917569780062e-4,6.944566565695044e-4,0.0010403618051765876,4174.8033806189,0.9998645283321335
prv_c,s1,Assam,5.58185485612762e-4,2.8269758046560606e-6,1.9526170121597172e-4,2.382335776617347e-4,4.1617937584301803e-4,5.366257957010482e-4,6.764300857698843e-4,9.998641091188134e-4,4770.7862025275,0.9997883622269103
prv_t_pub,s1,Assam,4.81016509848147e-4,2.078794517060123e-8,1.3055254367779525e-6,4.784565513642408e-4,4.801193352102686e-4,4.8102193807391216e-4,4.8190504114663734e-4,4.836009061535776e-4,3944.0966671610367,1.0006540385490323
prv_t_eu,s1,Assam,7.60433763616682e-5,6.565377087853421e-7,4.772711904948694e-5,7.279569882793869e-6,3.804868465415295e-5,6.95192563928673e-5,1.0709361534055272e-4,1.8242832415644775e-4,5284.58745298449,0.99926335570589
prv_t_ei,s1,Assam,1.0632534411189547e-4,1.2601612250545257e-6,5.0247330389625206e-5,3.613699878678036e-5,7.038000053126033e-5,9.330802900471579e-5,1.351262036414784e-4,2.2527576710580977e-4,1589.914467220381,1.0022952522445614
prv_t_pri,s1,Assam,1.255618413641233e-4,1.3398998104707795e-6,5.680782536489219e-5,9.835462572492376e-6,8.693050645225947e-5,1.3105550958959026e-4,1.6704588845783597e-4,2.249018230160062e-4,1797.511500752913,1.002286648536556
tbps_pub,s1,Assam,4.81016509848147e-4,2.078794517060123e-8,1.3055254367779525e-6,4.784565513642408e-4,4.801193352102686e-4,4.8102193807391216e-4,4.8190504114663734e-4,4.836009061535776e-4,3944.0966671610367,1.0006540385490323
tbps_pri,s1,Assam,3.07930561837687e-4,8.904823403197817e-7,5.848076285011795e-5,2.0766825790372902e-4,2.65783109768966e-4,3.032490102327051e-4,3.459187510091036e-4,4.327802600859437e-4,4312.960055856866,0.9995139023975029
prv[1],s1,Assam,0.003246894519619053,9.615713515695577e-6,4.859495181774166e-4,0.0023725397243988993,0.0029088669201728966,0.003214594614005695,0.0035563599855044817,0.004300062896991155,2553.9905157801954,0.9998907669998892
prv[2],s1,Assam,0.002995441564354093,8.860507721569384e-6,4.4806586086238787e-4,0.002190722873497313,0.002684831023535574,0.00296560251667672,0.0032797996262486856,0.0039652155117173675,2557.210587466884,0.9998971871370327
prv[3],s1,Assam,0.0027634766942090604,8.165475265352281e-6,4.132371365949176e-4,0.002022780317445748,0.0024764826945709705,0.002735619884251492,0.003024311679266374,0.003661642334341336,2561.154347592443,0.9999034704680287
prv[4],s1,Assam,0.0025494884225215437,7.525758983454927e-6,3.812096111544072e-4,0.0018684262095339525,0.002283380743041838,0.0025247935428601566,0.0027898092003573256,0.003377312437355324,2565.825233787361,0.9999096069454004
nr_acf[1],s1,Assam,8.101924376824428e-6,3.1622078472691936e-9,2.3813343095753584e-7,7.633409789650172e-6,7.938410440057336e-6,8.098931178090964e-6,8.263511938005036e-6,8.569295968034024e-6,5671.0034861571385,0.9993792868706569
nr_acf[2],s1,Assam,7.949882986195997e-6,3.156613415948551e-9,2.3279406117086007e-7,7.500320459073453e-6,7.790221902663123e-6,7.947791200026845e-6,8.106995343788791e-6,8.40915516213309e-6,5438.773810682984,0.9994138354424864
nr_acf[3],s1,Assam,7.809624651627347e-6,3.185499035158412e-9,2.2912231172587928e-7,7.369677528417229e-6,7.652876990724355e-6,7.808020344837115e-6,7.959814504055086e-6,8.261797451196829e-6,5173.444675876824,0.9994516293293673
nr_acf[4],s1,Assam,7.680235519310117e-6,3.2401052422676856e-9,2.268378740942506e-7,7.2485878396084525e-6,7.52414109984767e-6,7.677827980488247e-6,7.827830558680006e-6,8.126411095329342e-6,4901.318255393458,0.9994909159822595
nr_pub[1],s1,Assam,0.0011297076672517484,6.729303963450358e-8,4.794594324403199e-6,0.001120204562377878,0.0011264990863555481,0.0011297053432331615,0.0011329119577641999,0.0011389854426339067,5076.488914474723,1.0000587586323748
nr_pub[2],s1,Assam,0.0010422282614858088,4.641704978384663e-8,3.009975518639554e-6,0.0010363713488601538,0.0010402043186765702,0.0010422648671595195,0.0010442749971437066,0.0010479241706572492,4205.047047382061,1.0004916333859681
nr_pub[3],s1,Assam,9.615279127088613e-4,4.64901908797507e-8,2.912724990283033e-6,9.558446397758313e-4,9.595415269455894e-4,9.615093346700969e-4,9.635206779152028e-4,9.673041751411792e-4,3925.331190924176,1.0007031666623825
nr_pub[4],s1,Assam,8.870808999235791e-4,5.959136691831619e-8,4.018654400936026e-6,8.792701135803007e-4,8.843756210706429e-4,8.869770223077435e-4,8.898207822851233e-4,8.950272687394425e-4,4547.729482032059,1.0003943836788445
nr_eng[1],s1,Assam,2.0334896018056836e-4,2.276628892175751e-8,1.456365081754581e-6,2.005238161757324e-4,2.02329544529173e-4,2.0334951410239606e-4,2.0431882023519987e-4,2.062297053572445e-4,4092.1922548515713,0.999628113726194
nr_eng[2],s1,Assam,1.8760251363037826e-4,1.9317412793759497e-8,1.2054165334553586e-6,1.8530365183450157e-4,1.867411486479282e-4,1.876014145970851e-4,1.88432363861988e-4,1.8988479341524531e-4,3893.824444485141,0.9996521295160575
nr_eng[3],s1,Assam,1.7307631158058887e-4,1.7743731876650153e-8,1.1187707808171336e-6,1.7086052089147234e-4,1.7230851696204715e-4,1.7306477679664638e-4,1.7384804536549664e-4,1.7519680423768943e-4,3975.504944989767,0.999750406799148
nr_eng[4],s1,Assam,1.596757229701313e-4,1.7765926358893258e-8,1.1601567070232427e-6,1.5735521465863858e-4,1.5888475413905736e-4,1.5966747990852495e-4,1.6047000277440276e-4,1.6191058563611615e-4,4264.396664549378,0.9998619169191764
prv0,s1,Bihar,0.0027987002880865467,8.358385437132711e-6,3.5097097560372843e-4,0.0021379014307352563,0.0025536570165120174,0.0027874478571122277,0.0030318460831943437,0.003513724845675366,1763.1839234439333,1.001710107305457
pr_a,s1,Bihar,0.6006756994138276,9.494207088701394e-4,0.058307726779511786,0.4831421439584004,0.5617258597331795,0.6005846062742015,0.6426019710989552,0.7096707909295621,3771.679831330136,1.0005087629036726
pr_s,s1,Bihar,0.2673062343054237,9.154277536541854e-4,0.05307907814478174,0.16840040760911526,0.23193445872980062,0.2660830626266526,0.30240149434813834,0.37179810382107537,3362.0068427711276,1.0011247958103568
pr_c,s1,Bihar,0.13201806628074875,6.435157268981762e-4,0.04099469287694826,0.06403885778653869,0.10251199620798063,0.1284993186022648,0.15643738951716712,0.22226258690394046,4058.2326820656767,0.9995365833578265
prv_a,s1,Bihar,0.0016806432210159426,5.631653049905211e-6,2.6381602097972305e-4,0.0011934520249139483,0.0014981821163999214,0.0016707933828870284,0.0018519428365483786,0.0022325526041964425,2194.4745518903333,1.0025610628587263
prv_s,s1,Bihar,7.485824012989341e-4,3.3768175630648563e-6,1.777498325972734e-4,4.3185186923612586e-4,6.211597562188749e-4,7.397187719270108e-4,8.627202786158235e-4,0.0011237326529071818,2770.7874053650603,0.999724079079593
prv_c,s1,Bihar,3.6947466577167006e-4,2.1424934748053382e-6,1.238102710013131e-4,1.676354656430722e-4,2.799110265145444e-4,3.5665955800838614e-4,4.416170875715918e-4,6.549026492241871e-4,3339.445288143876,1.0001250797818715
prv_t_pub,s1,Bihar,2.4071073236692537e-4,7.645765346473517e-9,4.800001309577028e-7,2.3975318961459732e-4,2.4039092656435106e-4,2.407171956804618e-4,2.4102975381028115e-4,2.4165844753145033e-4,3941.3116905675924,1.0006419319879858
prv_t_eu,s1,Bihar,2.618548094637774e-4,3.2949190712182955e-6,1.5065581279078764e-4,2.7458500881625053e-5,1.421872904322046e-4,2.4494820879063115e-4,3.6329171646915263e-4,5.899767235088601e-4,2090.6545672739753,1.0000357584149193
prv_t_ei,s1,Bihar,2.541716194359336e-4,1.5541656964555207e-6,6.650887360418042e-5,1.159945624459965e-4,2.1215763140221535e-4,2.5771086061368933e-4,2.9890892077123456e-4,3.7831646190402714e-4,1831.3213029266556,1.0011456295600802
prv_t_pri,s1,Bihar,1.01811959294187e-4,1.7093202278800917e-6,6.865318735616755e-5,5.133238912377519e-6,4.7179141944144776e-5,9.145436591983707e-5,1.4523731631361283e-4,2.5946737353739973e-4,1613.1492327172768,1.0011360565321208
tbps_pub,s1,Bihar,2.4071073236692537e-4,7.645765346473517e-9,4.800001309577028e-7,2.3975318961459732e-4,2.4039092656435106e-4,2.407171956804618e-4,2.4102975381028115e-4,2.4165844753145033e-4,3941.3116905675924,1.0006419319879858
tbps_pri,s1,Bihar,6.17838388193898e-4,3.4266528245331345e-6,1.5366193514141843e-4,3.732839349048171e-4,5.008170251840984e-4,6.022185346786838e-4,7.19331544887368e-4,9.524009431673018e-4,2010.9088487199044,0.999968122882109
prv[1],s1,Bihar,0.002798962427880254,8.3591260290458e-6,3.510014577988056e-4,0.002138334520792538,0.0025540060549214707,0.002787689685890693,0.003032219641894178,0.0035139406629320392,1763.1777400908422,1.0017100546650197
prv[2],s1,Bihar,0.0027988313518426977,8.358755523088138e-6,3.509861913024078e-4,0.002138081985698041,0.0025539376892519264,0.0027875815728037974,0.0030320132177627393,0.0035138327526401483,1763.1806650410167,1.0017100813051496
prv[3],s1,Bihar,0.0027987002880865467,8.358385437132711e-6,3.5097097560372843e-4,0.0021379014307352563,0.0025536570165120174,0.0027874478571122277,0.0030318460831943437,0.003513724845675366,1763.1839234439333,1.001710107305457
prv[4],s1,Bihar,0.0027985692366100955,8.358015771015572e-6,3.5095581068175525e-4,0.0021377654559325355,0.002553485582879984,0.002787297656857404,0.0030316786705012946,0.0035136169420375892,1763.1875152023636,1.0017101326660998
nr_acf[1],s1,Bihar,1.1219145895298654e-5,2.4413302347361023e-9,1.5701655503657553e-7,1.0918442798589783e-5,1.1110909677382016e-5,1.121719850556904e-5,1.1327022979677782e-5,1.1522676256201458e-5,4136.545730476105,0.9999923875927207
nr_acf[2],s1,Bihar,1.1219032156262638e-5,2.4414171984676735e-9,1.5701386421402452e-7,1.0918238118061164e-5,1.1110777983395703e-5,1.121712060524788e-5,1.1326924332478821e-5,1.1522630189020572e-5,4136.109280452405,0.9999924253073993
nr_acf[3],s1,Bihar,1.1218918427890631e-5,2.4415053121042e-9,1.570112574835602e-7,1.0918033455043567e-5,1.1110627785564724e-5,1.1217029519483911e-5,1.1326825689628852e-5,1.152262701048185e-5,4135.673418857197,0.999992462429662
nr_acf[4],s1,Bihar,1.121880471018115e-5,2.4415945748524002e-9,1.5700873480333758e-7,1.0917828809535492e-5,1.1110544196415011e-5,1.1216869547501924e-5,1.1326727051127688e-5,1.1522623832043166e-5,4135.238146638573,0.9999924989596033
nr_pub[1],s1,Bihar,5.234226502759541e-4,1.7055028603649913e-8,1.0547635680773617e-6,5.212599284174195e-4,5.227071206412385e-4,5.234342437776096e-4,5.241070039460768e-4,5.254847338738735e-4,3824.770113436247,1.000540315415109
nr_pub[2],s1,Bihar,5.23398101866515e-4,1.7050899201114903e-8,1.0542642092980456e-6,5.212394689036675e-4,5.226863781179251e-4,5.23409144913453e-4,5.240869858915128e-4,5.254653152439284e-4,3823.0004770415353,1.0005684055165822
nr_pub[3],s1,Bihar,5.233735557625677e-4,1.705352601188494e-8,1.0543379302048195e-6,5.212283429933349e-4,5.226653571199e-4,5.233840101502947e-4,5.240628118317395e-4,5.254318342337203e-4,3822.3573403958562,1.0005952886286036
nr_pub[4],s1,Bihar,5.233490119637915e-4,1.706290207777838e-8,1.054984293965062e-6,5.212092515138977e-4,5.226364619583915e-4,5.233608776556422e-4,5.240407493350497e-4,5.254021976663719e-4,3822.8406151789704,1.0006208780808166
nr_eng[1],s1,Bihar,4.22554964900213e-4,1.5031330985090176e-8,9.493710055309082e-7,4.207163886553016e-4,4.218961246041902e-4,4.225477895838848e-4,4.2321476234488946e-4,4.2439401618261214e-4,3989.119550869805,1.0002962251567007
nr_eng[2],s1,Bihar,4.225351475060034e-4,1.5034787544467432e-8,9.491543222432123e-7,4.206939825048261e-4,4.2187335132868193e-4,4.2252544771303135e-4,4.231953916718944e-4,4.2437194144446237e-4,3985.465633071363,1.0003048743745937
