"prv0","adr","p_pub","p_ppm","r_sym","r_aware","r_acf","r_det_all","r_sc","txi_pri","ppv_pri","dur_pri","ra","rs","rc","r_det","a0","c0","pr_a","pr_s","pr_c","prv_a","prv_s","prv_c","prv_t_eu","prv_t_ei","prv_t_pri","det_pub","det_eng","det_pri","scale_dur","r_death_a","r_death_s","ppv_pub","ppv_eng","sens_acf","spec_acf","dur_pub"
0.00283083490650142,0.0883783615842946,0.738839567456005,0.999984479933645,0.758930921291634,2.13170569663957,0.00366636234253047,2.34965030534275,0.197589231033565,0.770362511785627,0.780134105777802,1.49999474005033,0.200155684673337,0.320155684673337,0.320155684673337,2.53617264549193,3.11422680697497,0.825785574292694,0.630408704800821,0.202428642444695,0.167162652754483,0.00178458296691251,0.000573042067108138,0.000473209872480767,0.000623184150036546,0.000188521387022347,2.54950544369952e-09,0.738839567456005,0.261156379316753,4.05322724225901e-06,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283426157719473,0.0873158343046666,0.738957504901962,0.999873063257272,0.717670371558552,2.07186531472276,0.00364704175668236,2.34715842181272,0.125113909242047,0.0148705635853762,0.507932178221397,1.49998167601959,0.127666838471725,0.247666838471725,0.247666838471725,2.53354196319248,3.11036432233109,0.826264217895493,0.630058408686413,0.202567398347152,0.167374192966435,0.00178575033912835,0.000574128993927632,0.000474382244138741,0.000624075425904176,0.00018903471177623,4.03655925160431e-10,0.738957504901962,0.261009359213996,3.3135884041309e-05,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283423581930369,0.0877332266844935,0.738391609742894,0.997386914995712,0.732917198011719,2.09707774974245,0.00364931453171379,2.34542387576327,0.153283656814336,0.00215818127991357,0.075414921784111,1.49994853477293,0.155838176986535,0.275838176986535,0.275838176986535,2.53332825700423,3.11792751792946,0.827729974163867,0.630437413612674,0.202197584769813,0.167365001617513,0.00178680829949022,0.000573075637331298,0.000474351882482177,0.000623644535220469,0.000188814106128601,1.20756937974527e-09,0.738391609742894,0.260924785295529,0.000683604961576774,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283264415375143,0.0877867359786131,0.738718559405356,0.999703617974689,0.755358071980009,2.12929946547137,0.00363519406016543,2.34850394862069,0.190435815440491,0.0260539678910175,0.869849051813368,1.49998648262281,0.192980451282607,0.312980451282607,0.312980451282607,2.53513483161419,3.11705569598742,0.827330845933301,0.630423141386627,0.202249559479534,0.16732729913384,0.00178576442583844,0.000572901032258503,0.000473978695654488,0.000624248126347321,0.000188979163179671,1.65108052733768e-09,0.738718559405356,0.261204001472105,7.74391225396204e-05,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283127867052118,0.0877892186359211,0.738738562182528,0.999999987176952,0.720542940081319,2.07777603266544,0.00365331447824153,2.35344289134741,0.131272576517155,0.135047489742217,0.383638891638549,1.49999216487735,0.133829896651924,0.253829896651924,0.253829896651924,2.54028091903961,3.11406383418067,0.824683303328875,0.630537208623115,0.202480502070059,0.166982289306826,0.00178522654974459,0.000573278726707379,0.000472773394069212,0.000624061018130103,0.000188921130597034,3.70048103566342e-13,0.738738562182528,0.261261434467304,3.3501679173902e-09,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00282950359202761,0.0879969377984633,0.738567956437207,0.999980176492765,0.752807064831753,2.12434814246126,0.00365710695048298,2.35595548089584,0.186575941342809,0.279531480258167,0.824439015503006,1.49999151700418,0.189135916208147,0.309135916208147,0.309135916208147,2.54302842243187,3.11565503359768,0.824319083373348,0.63070270406762,0.202430210426518,0.166867085505862,0.00178457556666086,0.00057277700753674,0.000472151017830014,0.000624240796249759,0.000188928361567089,1.18417761791313e-09,0.738567956437207,0.261426861062786,5.18250000692788e-06,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283157915118341,0.0875523585868328,0.739089563717135,0.999887523899085,0.703064284960939,2.05199772013785,0.00365202066833498,2.35029688539871,0.100629273548141,0.267029960331664,0.473037398270937,1.49998087052669,0.103185688015975,0.223185688015975,0.223185688015975,2.53687963070546,3.11156617732122,0.825444619441959,0.630253063120955,0.202551714218576,0.167195222660469,0.00178461143350278,0.000573541211017779,0.000473426506662851,0.000623255037575534,0.000188732596386602,6.41233010563438e-09,0.739089563717135,0.260881090094304,2.93461885610773e-05,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283300220681805,0.0877670579698182,0.738680162128931,0.999967794640694,0.707649365294111,2.05849410171595,0.00366623108904029,2.35484257117786,0.109887247794157,0.865914868186448,0.654988614792761,1.49999454936922,0.112453609556486,0.232453609556486,0.232453609556486,2.54180131719626,3.11337897178349,0.823552757584685,0.630630347440907,0.202554958184115,0.166814694374978,0.00178657716598652,0.000573838643537535,0.000472586397293992,0.000624314206710522,0.000189002476859938,5.96190004714771e-09,0.738680162128931,0.261311421971797,8.41589927249107e-06,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283289067237314,0.0878017027604418,0.738393496813521,0.998839069863587,0.748440034587199,2.11750098133527,0.00365308305963179,2.35360443304086,0.179781998772888,0.0309068628332095,0.847815434012873,1.49999984877797,0.18233915691463,0.30233915691463,0.30233915691463,2.54122029906845,3.11586543706964,0.824526476474407,0.630691955536466,0.202413091410523,0.166894953053011,0.00178668135798003,0.000573414158623082,0.000472795155770027,0.000624415291349992,0.000189024421566751,7.68038991570561e-09,0.738393496813521,0.261302796313048,0.000303706873430704,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283223456022822,0.0879765176561384,0.738587310585687,0.998700090050265,0.758173962440456,2.13647041088544,0.00365247700352886,2.35522191924539,0.197103525764741,0.0289387968289131,0.584151018803611,1.49999844362867,0.199660259667211,0.319660259667211,0.319660259667211,2.54302263254105,3.12349707351299,0.825878748839936,0.631089087922219,0.202045679272058,0.166865232805723,0.00178739232539621,0.00057224075557911,0.000472601479252895,0.00062399554564819,0.000188857778295388,8.04624752803189e-09,0.738587310585687,0.261072876458357,0.00033981295595655,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283052761674797,0.0879301499055403,0.738986189739252,0.999950654073218,0.746474648021603,2.12153583356142,0.00365131824004198,2.34860779128176,0.17506858262992,0.0212019131712497,0.511327955139685,1.49998431232829,0.177624505397949,0.297624505397949,0.297624505397949,2.53505352227735,3.12298642054667,0.829274929951692,0.630618256896397,0.201927953559916,0.167453789543688,0.00178498239177072,0.000571562649144744,0.000473982575832511,0.000623701128967263,0.000188781266299772,2.23412027764656e-10,0.738986189739252,0.261000930292378,1.28799683700921e-05,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283226631230802,0.0875263456395827,0.732588966460722,0.967998342993771,0.707138151840552,2.05954276535789,0.00366046866237448,2.34910700216283,0.106769554841341,2.12029168662658e-05,0.782349208128431,1.4999907363197,0.109331882905003,0.229331882905003,0.229331882905003,2.55745874093282,3.11303851573218,0.826822593229477,0.630187458121982,0.202434841373545,0.167377700504473,0.00178485870807791,0.00057334938165971,0.000474058222570399,0.000624267792340458,0.000189043764908538,1.49884141036336e-10,0.732588966460722,0.258853437364273,0.00855759617500522,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.0028304069016726,0.0880557048942982,0.738824218287457,0.999957408075707,0.742028192299014,2.11099877522947,0.00366014193348266,2.34821052852796,0.167842262795977,0.194057901902438,0.51964188406477,1.49998479021043,0.170404362149415,0.290404362149415,0.290404362149415,2.53464072145452,3.11760045843701,0.827661160343295,0.630421744847127,0.202213770895834,0.167364484257039,0.00178435005757979,0.000572347252756809,0.000473709591335998,0.000623590424714934,0.000188719133593845,1.76438309480553e-09,0.738824218287457,0.261164657733421,1.11239791217528e-05,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283399711844934,0.0879550828637584,0.738684352443454,0.999899811327285,0.732678221054616,2.10178611523361,0.00366260689107286,2.35064775260107,0.154356245813421,0.388057570093613,0.519559695641914,1.49998089583014,0.156920070637172,0.276920070637172,0.276920070637172,2.5373079485716,3.12654455554817,0.827601028227511,0.631096624569791,0.201851153360309,0.1670522220699,0.00178852601549389,0.000572045586978791,0.000473425515976658,0.000624203278775257,0.000188928076351176,8.30911293838286e-09,0.738684352443454,0.261289466688658,2.6180867888321e-05,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.0028312750706449,0.0879656172006491,0.738058763378137,0.99581062014596,0.730809820498095,2.09153764510433,0.00365204635884281,2.34914518718066,0.148014068453944,0.00235683171705039,0.633372611845726,1.499989005879,0.150570500905134,0.270570500905134,0.270570500905134,2.53839994004687,3.11181167113878,0.826123269100212,0.630184826005053,0.202513806298064,0.167301367696883,0.0017842265877668,0.000573372291233118,0.000473676191644982,0.000623733602581373,0.000188782346910238,2.11720447807744e-09,0.738058763378137,0.260843865282217,0.00109737133964593,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283302875771399,0.0877297179683988,0.738845417414034,0.998919546999187,0.725725286170341,2.08542036801624,0.00365633999425783,2.35557709286337,0.139533791457636,0.0152408141816926,0.161890755580435,1.49998800483684,0.142093229453617,0.262093229453617,0.262093229453617,2.54324073260087,3.11382822476306,0.824296176926728,0.630569011930427,0.202506036433146,0.166924951636427,0.00178642014452219,0.000573705424825779,0.000472903188366014,0.000624048527421501,0.000188931491873165,3.5227980982806e-09,0.738845417414034,0.260872417333535,0.000282165252431204,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283078740703506,0.0879067322965999,0.738423901777654,0.998206568437102,0.750754182396917,2.12225275943825,0.00367077989360258,2.34897866898427,0.18217425057433,0.0123423159889301,0.775210439313649,1.49999191058801,0.184743796499852,0.304743796499852,0.304743796499852,2.53663140029526,3.11565340358617,0.827125943608496,0.630344424610922,0.20231532297058,0.167340252418498,0.00178437105928336,0.000572711668515348,0.000473704679236354,0.000623984502502484,0.000188871264407521,4.73725537136489e-09,0.738423901777654,0.261106979391694,0.000469118830651755,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283430030016917,0.0878251962463276,0.737181928733962,0.991294806601294,0.751004400036897,2.11963686352707,0.00366683835574618,2.34574291148237,0.183093158280358,0.000431514928108371,0.372297425817341,1.49998707667291,0.185659945129381,0.305659945129381,0.305659945129381,2.53775204293606,3.11246060914594,0.82682763869339,0.630143545582194,0.202458319867735,0.167398134550071,0.00178601604039328,0.000573827676772869,0.000474456583003025,0.000623896458634819,0.00018886386657895,8.09506158466587e-10,0.737181928733962,0.260530189126992,0.00228788213904585,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.002833607596297,0.0875280794326306,0.736497369082875,0.987839984239956,0.75379247974761,2.12973412280689,0.00364950269832034,2.34496826426768,0.188399823805501,0.00313460686648639,0.200869584909247,1.49994839477761,0.190954475694325,0.310954475694325,0.310954475694325,2.53922235072141,3.12176173455124,0.829208281552775,0.630535374764358,0.201980621322145,0.167484003913498,0.00178668982766626,0.000572333822883218,0.000474583945747523,0.000623966984266029,0.000188958418393288,8.2470138780624e-09,0.736497369082875,0.26029843477236,0.00320419614476518,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283302911335246,0.0881638020381853,0.738824266240558,0.999960183559467,0.749486227089271,2.12246899248486,0.0036616859381354,2.34904329052383,0.182602777405456,0.0447516820085811,0.770094448919456,1.49993805449678,0.185165957562151,0.305165957562151,0.305165957562151,2.53554247132289,3.1214331410658,0.827136166178921,0.630774865878106,0.202078608565913,0.167146525555981,0.00178700355900367,0.000572494581252988,0.000473530973095803,0.000623543423826441,0.000188687098288098,3.80304230709023e-10,0.738824266240558,0.26116533467137,1.03990880719164e-05,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283286768715004,0.0879607850094059,0.738441068659054,0.998118011396371,0.713218909150616,2.0674281827113,0.00366281814354812,2.3520686098622,0.119226831411034,0.00309985318187832,0.740356248144552,1.49997887760753,0.121790804111518,0.241790804111518,0.241790804111518,2.54003327988129,3.11441294294727,0.825024667324938,0.630519745096171,0.202452197780648,0.167028057123182,0.00178617901199302,0.000573520289285306,0.000473168385871712,0.000623999987094732,0.000188865540978685,1.24861575653434e-09,0.738441068659054,0.261066680412985,0.000492250927961064,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283262899676537,0.0877929407674385,0.73874497019706,0.999739342583438,0.756178782673329,2.13148450791992,0.00363582642330697,2.34856191522974,0.191968214753947,0.0230437545181254,0.842371971049346,1.49998588563168,0.194513293250262,0.314513293250262,0.314513293250262,2.53517188777227,3.11858110070974,0.8276702459545,0.630493859316898,0.202173308615706,0.167332832067396,0.00178595518818355,0.000572681976356842,0.000473991832224976,0.000624231730639965,0.000188972873973399,1.28420948786438e-09,0.73874497019706,0.261186931741808,6.80980611323509e-05,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283368630237888,0.087806644063282,0.736788580682029,0.990173642775758,0.737787304899891,2.1050417238719,0.00364761033752662,2.34888987379335,0.16167759502964,0.00103254342093543,0.713257093236781,1.49999012972567,0.164230922265909,0.284230922265909,0.284230922265909,2.54193978579008,3.11941664865975,0.827026291517367,0.630638356974164,0.202165477716841,0.167196165308995,0.00178703127391241,0.000572873545020094,0.000473781483446375,0.000624269974712619,0.000188980716363886,2.19031644550646e-09,0.736788580682029,0.260625009886253,0.00258640943171813,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283124934141865,0.0876034916870727,0.73881813772479,0.999994689861817,0.745500365932241,2.117419983924,0.00365941823184974,2.35034977654349,0.173109026334955,0.969196072444437,0.995954055095147,1.49993809051529,0.17567061909725,0.29567061909725,0.29567061909725,2.53692942154294,3.1193641446791,0.827628984412915,0.630557606060722,0.202142993512413,0.167299400426865,0.00178526580688594,0.000572317217254414,0.000473666317278296,0.000624281908892419,0.000189038120862316,1.10044674087756e-09,0.73881813772479,0.261180475363431,1.38691177944446e-06,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283298683696977,0.0874735007429146,0.738871960902466,0.999895506613573,0.706632220434935,2.05717867620706,0.00365740129513632,2.3538863523965,0.107384315819244,0.045280204141777,0.119746706846581,1.49999934354168,0.10994449672584,0.22994449672584,0.22994449672584,2.54080137583803,3.11286353576702,0.82407219364749,0.630525432450016,0.202554794068302,0.166919773481681,0.00178627025050557,0.000573835065360623,0.000472881521103579,0.000624050673669661,0.000188988789223376,1.01152930408601e-09,0.738871960902466,0.261100752944438,2.7286153096383e-05,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00282920623819164,0.0879375268279795,0.734112635554659,0.976984210770225,0.70413723083368,2.05340708290413,0.00366262505667757,2.35109884264025,0.102304420150261,0.000166548867698155,0.21161699706175,1.49999448276366,0.104868257689935,0.224868257689935,0.224868257689935,2.55339032138456,3.11066894044614,0.825314580169441,0.630202456603461,0.202593869250862,0.167203674145677,0.00178297272154621,0.000573179838703919,0.000473053677941513,0.000624016631924333,0.000188873608402266,8.38206745235457e-10,0.734112635554659,0.259767756906407,0.00611960753893423,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283174376236318,0.0880541541315301,0.738195899082725,0.9958508664591,0.71693136034793,2.06878504688033,0.00364832309776838,2.35219825614714,0.124789182590624,0.0019547775012347,0.640139656547148,1.49999942663052,0.127343008759062,0.247343008759062,0.247343008759062,2.54165167396407,3.10779249554179,0.823729111730227,0.630189370144712,0.202777170949713,0.167033458905575,0.00178453481801487,0.000574212988986502,0.00047299595536181,0.000623305570086745,0.000188631158984936,1.73769573423887e-09,0.738195899082725,0.260717840741014,0.00108626017626097,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283392484096321,0.087878936598252,0.73884500336301,0.999748540099144,0.708613206600098,2.06127503924667,0.00365553809561733,2.34632997936799,0.110580908571398,0.000443772636091257,0.520815902326844,1.49999479157897,0.11313978523833,0.23313978523833,0.23313978523833,2.53274527107154,3.11387914779861,0.827292754522853,0.630190410160724,0.202381139488424,0.167428450350852,0.00178591225789127,0.000573532938538684,0.000474479644533254,0.000624014690847511,0.000188886309484097,2.38472785539498e-11,0.73884500336301,0.261089326627428,6.56700095622588e-05,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283277151841434,0.0876921953762024,0.738299473429791,0.997879727304216,0.747775967381852,2.11874561902535,0.00365060482451914,2.34635537047877,0.17724070791577,0.000839094481858657,0.0733093125171517,1.4999729222641,0.179796131292933,0.299796131292933,0.299796131292933,2.53404009999998,3.11704261251262,0.82813340580756,0.630319851298528,0.202217271194259,0.167462877507213,0.00178555212224963,0.000572835326370567,0.000474384069794142,0.000624403580895675,0.000189049716158737,3.81241595456873e-10,0.738299473429791,0.26114565008925,0.000554876480959158,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283148748419763,0.0879737265643542,0.738948672904518,0.999371737583519,0.734474233202457,2.09749715973504,0.00363943443691716,2.34650151657318,0.154266934405305,0.00587017391152599,0.561217556334674,1.49999829983716,0.156814538511147,0.276814538511147,0.276814538511147,2.53314936432641,3.11289064793047,0.827303333415914,0.630115064243306,0.202421201227298,0.167463734529397,0.00178416291800931,0.000573153097811343,0.000474171468376982,0.00062319541935475,0.0001886162681965,7.8730678775139e-10,0.738948672904518,0.260887318357896,0.000164008737586451,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283323836462013,0.0879605343148606,0.734849735522505,0.978488537395781,0.753309215473881,2.12462095227594,0.00365409744377551,2.34955498994648,0.186135558225687,0.000453468574658255,0.33636207746996,1.4999871456443,0.18869342643633,0.30869342643633,0.30869342643633,2.55057385938442,3.11340123845695,0.826608165995226,0.630241965865693,0.202428764426795,0.167329269707513,0.00178562571668429,0.000573528941476645,0.000474083706459193,0.000623905486416536,0.0001888357964932,2.12934278459521e-09,0.734849735522505,0.259446494478689,0.0057037699988065,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283140580299968,0.0884492750596218,0.738558421225906,0.999784776462738,0.712646127664899,2.06876502665565,0.00365866995018829,2.34902047974756,0.119800615920663,0.0354197660359636,0.0713872384717023,1.49999494503743,0.122361684885795,0.242361684885795,0.242361684885795,2.53566637561655,3.11890761795731,0.826536354719435,0.63066281514644,0.202206314645345,0.167130870208215,0.00178566235454175,0.00057252813269001,0.000473215315767926,0.000623589967482287,0.000188627987067577,1.62680285674816e-09,0.738558421225906,0.261385310392723,5.62683813710061e-05,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283259835780622,0.0872430044017033,0.739050146205798,0.999997024315992,0.739885546272386,2.10741830761095,0.00364575060233755,2.349813475528,0.163734004756689,0.115313144233522,0.844178643757416,1.49999597432716,0.166286030178325,0.286286030178325,0.286286030178325,2.53631609014593,3.11732178714362,0.826809318818958,0.630509531469374,0.20226000859767,0.167230459932956,0.00178598026342132,0.000572921368203633,0.000473696726181271,0.000623735605596212,0.000188946262224898,7.33339511881862e-11,0.739050146205798,0.260949077289896,7.76504306732572e-07,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283279705701148,0.0879348491491387,0.738801869225507,0.999987412672894,0.708198912186611,2.05883128571115,0.00364770982200828,2.35043560436992,0.110536075632346,0.0224345261977394,0.508709254962923,1.49996268682292,0.113089472507752,0.233089472507752,0.233089472507752,2.5370326978794,3.11210010513121,0.824987717468779,0.630351376551431,0.202548554113703,0.167100069334866,0.00178565752437803,0.000573778947995229,0.000473360584638222,0.000623830569991963,0.000188822512177029,6.03128041754233e-11,0.738801869225507,0.261194842988182,3.28778631146633e-06,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283222581811679,0.0879949575207396,0.738930205850527,0.999993631889127,0.759489061200057,2.13425017297812,0.00365464916509193,2.34680032861525,0.197162121669162,0.6219991871487,0.485509200698987,1.49999538941735,0.199720376084727,0.319720376084726,0.319720376084726,2.53308215224386,3.1152201031094,0.827701711069928,0.630238595757886,0.202309491752709,0.167451912489405,0.00178497802247916,0.00057298616579211,0.000474261629845527,0.000623722441742679,0.00018877136905001,8.45744509634957e-10,0.738930205850527,0.261068131628078,1.66252139475271e-06,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283011988691292,0.0883489967883114,0.738540036993113,0.997805463920831,0.730111216530953,2.09371867170353,0.0036511825336019,2.350081604798,0.14718634090227,0.00155785484988148,0.443481150219105,1.49999875640934,0.149742168675791,0.269742168675791,0.269742168675791,2.53807123590688,3.11611682176445,0.827074672434574,0.630385617352939,0.202298454586178,0.167315928060883,0.00178406687209443,0.000572528879416091,0.000473524135402398,0.000623428742213791,0.000188601476681798,7.30918222823806e-10,0.738540036993113,0.26088617968481,0.00057378332207674,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283448229412788,0.0878669540381452,0.73768924912305,0.99386573073714,0.736986927709786,2.10268799913021,0.00365828353682106,2.35227867233377,0.160173902997321,0.00504239383653938,0.836128146328904,1.49998622012084,0.162734701473096,0.282734701473096,0.282734701473096,2.54307207928269,3.11749864235028,0.825507313914501,0.630688829820072,0.20230604794894,0.167005122230988,0.00178767632122923,0.000573432910906257,0.000473373061992397,0.000624173512964219,0.000188938355212565,6.65107546632808e-09,0.73768924912305,0.260701666100528,0.0016090847764222,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283144268479223,0.0880185305794676,0.738704138078724,0.999992451793233,0.750510418227011,2.12408690385036,0.00363569266718616,2.3523132848137,0.18346527319984,0.205989720121713,0.41554975463483,1.49999034658103,0.18601025806687,0.30601025806687,0.30601025806687,2.5390707013106,3.12064772780987,0.826394880640541,0.630810764087469,0.202140971717491,0.167048264195039,0.00178610452346366,0.000572350575666285,0.000472987585662284,0.000624048984069938,0.000188865564168295,3.32158413014647e-10,0.738704138078724,0.261293889606083,1.97231519310402e-06,1,0,0.12,0.85,0.85,0.7,0.99,0.5
