,count,mean,std,min,25%,50%,75%,max
Inc,1994.0,0.0026587998285012354,0.0002488062086963365,0.001971625968653044,0.002486800473090553,0.002648056477016453,0.0028153799092596743,0.003659724227842384
PrevA,1994.0,0.0013841264310434003,2.754667137190909e-17,0.0013841264310433998,0.0013841264310434,0.0013841264310434,0.0013841264310434,0.0013841264310434003
PrevS,1994.0,0.0001258296755494049,4.5276978165519684e-18,0.00012582967554940487,0.0001258296755494049,0.0001258296755494049,0.0001258296755494049,0.00012582967554940495
PrevC,1994.0,0.0006291483777470246,9.870464469596678e-18,0.0006291483777470239,0.0006291483777470245,0.0006291483777470246,0.0006291483777470247,0.0006291483777470253
MorUt,1994.0,0.00022148028659607665,7.620746312521768e-05,7.981863683322826e-05,0.00016020843379539718,0.000215041380054052,0.0002743197285301467,0.00042420047382263045
DelayPat,1994.0,0.05405278290776442,0.004625054571485208,0.039451749950733035,0.05087994317602776,0.05420218224790298,0.05703952766212071,0.06854848092018412
DelaySys,1994.0,0.269722299903558,0.023151556571618895,0.19468247652632759,0.2538061344362895,0.2705368852730416,0.28462428582076055,0.34165834763923153
DelayTot,1994.0,0.3237750828113224,0.02777044774405825,0.23413422647706061,0.3046358632622225,0.3247872803091707,0.3417173309258489,0.41020682855941565
DropDieA,1994.0,0.039254416078870646,0.023280694715758655,1.7475473783182185e-07,0.019612665659993218,0.03944584485152509,0.05649230842475086,0.1072150422658822
DropDieS,1994.0,0.006972302780383197,0.0013616044363246043,0.0039119377208313875,0.005880736905816165,0.006939982071249124,0.008019538091272475,0.011109924478562048
DropDieC,1994.0,0.034137823237296604,0.006665150041582458,0.019005088351425403,0.02877786205973705,0.033950415549750874,0.03926269794168594,0.05401852922471414
DropDieT,1994.0,0.04384535949965247,0.005142137740814727,0.027398758822780592,0.04014457889488055,0.04411733433136038,0.04748784578912021,0.059110112141069225
DropSelfCureA,1994.0,0.10018954136292696,0.025831143418013982,0.046412414787026866,0.07855868288544401,0.10031850440202147,0.12075127982690474,0.16678912199845258
DropSelfCureS,1994.0,0.009085761436883283,0.0023424013842375246,0.004210837395758079,0.0071248534047373534,0.009096664110789604,0.010950328684760872,0.015119933886840126
DropSelfCureC,1994.0,0.04448782755176457,0.011477257416132902,0.02066693706213991,0.03493164738841398,0.044536187696774684,0.05366169575613655,0.07417205684305873
DropLTFU,1994.0,0.096402983681301,0.022225664153937688,0.056186477637859264,0.08294171144727787,0.09135185272574858,0.10456274907233463,0.3016999651694757
p_a2die,1994.0,0.039254416078870646,0.023280694715758655,1.7475473783182185e-07,0.019612665659993218,0.03944584485152509,0.05649230842475086,0.1072150422658822
p_a2sc,1994.0,0.10018954136292696,0.025831143418013982,0.046412414787026866,0.07855868288544401,0.10031850440202147,0.12075127982690474,0.16678912199845258
p_a2s,1994.0,0.8605560425582025,0.032119401557439975,0.7661912964289842,0.8378718178159299,0.8598919840921377,0.8833467215513268,0.9463787855742222
p_s2die,1994.0,0.008115355427218803,0.0016200893935564252,0.004432883433377135,0.00683596884093882,0.008082367806721408,0.009398234591331375,0.012635654206518387
p_s2sc,1994.0,0.01064353721483278,0.0030175159775791497,0.004519498550856288,0.00813777154027375,0.010584799947686206,0.013038537958446027,0.018585525139303723
p_s2e,1994.0,0.5912373037168381,0.09309062353287707,0.27691854113520903,0.5252632238546111,0.5941750206042347,0.656846426495353,0.8117815802460802
p_s2tu,1994.0,0.22784449923895347,0.05070960378162676,0.10312874218558393,0.19224600243120163,0.2272056290173443,0.26583814902763697,0.36771042353641764
p_s2ti,1994.0,0.16215930440215684,0.05062721517817112,0.04902070363029032,0.12442848677235399,0.15694218556140893,0.1941590426122939,0.38205910328319265
p_c2die,1994.0,0.06866763371343479,0.016564623760896617,0.035796274713657907,0.05654425690948432,0.067435913287741,0.07898940348036246,0.13429452598443772
p_c2sc,1994.0,0.0901999817508439,0.028948294720826866,0.0331298844638868,0.06646175389275304,0.0873737859931952,0.1108523115344032,0.22116525909101045
p_c2tu,1994.0,0.4951394225747807,0.04748643555998679,0.3219591158284318,0.4629159857132169,0.496471206446074,0.5285210155076047,0.6431422430742008
