,count,mean,std,min,25%,50%,75%,max
p_s2tu,1764.0,0.2865354374833929,0.056336401206235114,0.16913520214615643,0.24404173969395407,0.2838166529659246,0.3238097049900421,0.4902682004649535
p_s2ti,1764.0,0.19161734276051007,0.03140500944736576,0.08942155717638191,0.17088353746362558,0.19620374644532707,0.21649034780440235,0.25387342107336647
p_c2die,1764.0,0.03007477444965456,0.010212407297785607,0.013343891869966809,0.022797961490952572,0.02814451850358849,0.035205791795901435,0.11426590426804244
p_c2sc,1764.0,0.04001711148910689,0.016484747756368538,0.012980703407299907,0.02798652602788633,0.03777092404448648,0.0485620684091182,0.17244043186558375
p_c2tu,1764.0,0.5549011806638356,0.03862177266317036,0.4424902796339013,0.5294218353379019,0.5538912106116094,0.5805926508686694,0.6902135557677055
p_c2ti,1764.0,0.375006933397403,0.048669276960808944,0.2045104720905668,0.34182296055674044,0.3745747644672725,0.4083532711919455,0.5238295273182837
p_tu2txs,1764.0,0.8270945628437956,3.55372111216225e-14,0.8270945628437958,0.8270945628437958,0.8270945628437958,0.8270945628437958,0.8270945628437958
p_tu2txl,1764.0,0.1308234513641264,3.886882466427461e-15,0.13082345136412638,0.13082345136412638,0.13082345136412638,0.13082345136412638,0.13082345136412638
p_tu2txd,1764.0,0.04208198579207782,1.3673497247968033e-15,0.04208198579207783,0.04208198579207783,0.04208198579207783,0.04208198579207783,0.04208198579207783
p_ti2txs,1764.0,0.6425539683778496,0.06857092830565166,0.09366809590759784,0.6271739928352503,0.6640623171808169,0.6841636504547395,0.7024219607007142
p_ti2txl,1764.0,0.2897120645556848,0.0706535136666825,0.21404316566782683,0.24707066059772298,0.2699010205220586,0.30838465245699215,0.8558413483912661
p_ti2txd,1764.0,0.06773396706646564,0.012285997127574525,0.023007188676562453,0.059852418934018846,0.07001141218719073,0.07813694097432068,0.08415681259673273
CasOnset,1764.0,0.8145926684412208,0.039896075450262886,0.7077640380401329,0.7853299760857381,0.8134957542536361,0.8426252524650746,0.9171728268917199
CasCSI,1764.0,0.708738156482593,0.050638395197062376,0.5754686240420099,0.6709861538929092,0.70660880909256,0.7459626202411317,0.85019404438097
CasTxI,1764.0,0.687762094433947,0.053004780248087295,0.5493136528073002,0.6482134028142431,0.6859410998459374,0.7271461379193271,0.8372060748007548
CasTxS,1764.0,0.5182499624554786,0.041855695842510685,0.34699173720054005,0.4892423737932961,0.5164257215748639,0.5495232155126244,0.6372103017518718
CDR,1764.0,0.687762094433947,0.053004780248087295,0.5493136528073002,0.6482134028142431,0.6859410998459374,0.7271461379193271,0.8372060748007548
