,count,mean,std,min,25%,50%,75%,max
DropLTFU,1964.0,0.18972407652383974,0.07934773413015417,0.09246700132721881,0.13814438439300442,0.1630811073958578,0.2129591868698961,0.6039854616160825
p_a2die,1964.0,0.046781858243417226,0.029081373808668393,1.0893592707651174e-05,0.023147074330195368,0.04387535106319518,0.06791944319074081,0.14054276147160372
p_a2sc,1964.0,0.12544994447449104,0.03552986636413594,0.038660294689661506,0.09667316607954034,0.12490191172675089,0.15361422661049348,0.2131410398900323
p_a2s,1964.0,0.8277681972820918,0.04328653222040636,0.7067358048746198,0.7961787241893428,0.8264826873145799,0.8598798420788756,0.9524857121731839
p_s2die,1964.0,0.023440939546353352,0.005847964894630152,0.007534427230762155,0.01907772219234042,0.022938999928982146,0.027593502115414774,0.04147493413489265
p_s2sc,1964.0,0.031196798711157457,0.010003682536104088,0.008701931625684892,0.0230090781260066,0.03068317471432671,0.038903127374179634,0.05890065626759865
p_s2e,1964.0,0.5876786594789165,0.10197855870378113,0.1480364842113694,0.5329018519947737,0.5995182763427913,0.6591500259405144,0.7933646276518739
p_s2tu,1964.0,0.235012255889988,0.052773040008496724,0.10727935934788382,0.19668334035307647,0.23438074907351564,0.27277159633499776,0.3912151325953183
p_s2ti,1964.0,0.12267134637358477,0.07917642976973162,0.01884519600885395,0.06885523612485996,0.09781878925081927,0.15406965659386612,0.5196136423957703
p_c2die,1964.0,0.013458887492647212,0.0033843195056523227,0.005567516659495949,0.011002255693078606,0.013144094704433855,0.015727767082906505,0.036671079129589224
p_c2sc,1964.0,0.01795792999638431,0.005950366300867613,0.006155897522240569,0.013249915812123366,0.01756579021654113,0.02213358847626581,0.05363307870158841
p_c2tu,1964.0,0.6578509146700813,0.10951438245548097,0.23810400957118824,0.5960022430921961,0.679729610982398,0.741820457111307,0.8863563987537699
p_c2ti,1964.0,0.3107322678408872,0.11072197337774485,0.08769484100303063,0.22610042082540602,0.2910207585143991,0.3740974699782938,0.7391100500715602
p_tu2txs,1964.0,0.852362355147367,8.217742741965221e-15,0.8523623551473671,0.8523623551473671,0.8523623551473671,0.8523623551473671,0.8523623551473671
p_tu2txl,1964.0,0.11366401004545662,1.929503785697915e-15,0.11366401004545658,0.11366401004545658,0.11366401004545658,0.11366401004545658,0.11366401004545658
p_tu2txd,1964.0,0.03397363480717634,4.1643966597796726e-16,0.033973634807176335,0.033973634807176335,0.033973634807176335,0.033973634807176335,0.033973634807176335
p_ti2txs,1964.0,0.4700965229110612,0.1288635454966472,0.011997000607156388,0.4013561862930714,0.5097795995886465,0.5699491818234029,0.6238107980786858
p_ti2txl,1964.0,0.4950454887821468,0.13532274353551213,0.318358982437069,0.38849060366503985,0.453540102394004,0.5706485383784561,0.9641317646319293
p_ti2txd,1964.0,0.03485798830679193,0.01558507466975118,0.005182411996506361,0.021942089981082123,0.032810990435750545,0.046952078004085025,0.0679216473784538
CasOnset,1964.0,0.8277681972820918,0.04328653222040636,0.7067358048746198,0.7961787241893428,0.8264826873145799,0.8598798420788756,0.9524857121731839
CasCSI,1964.0,0.7829981606774024,0.05002817194501938,0.6453029155047049,0.7464300240181545,0.7810962009056076,0.8191772494011387,0.9315581201196678
CasTxI,1964.0,0.7681363229202727,0.052393074823272594,0.6240836131914285,0.7302451149761682,0.7658946640668078,0.8061540654587613,0.9246038287634702
CasTxS,1964.0,0.5533883124538296,0.058144519445335247,0.25563607094637353,0.5296019693133883,0.560348221360613,0.5900925644004107,0.676531482431012
CDR,1964.0,0.7681363229202727,0.052393074823272594,0.6240836131914285,0.7302451149761682,0.7658946640668078,0.8061540654587613,0.9246038287634702
