,count,mean,std,min,25%,50%,75%,max
Inc,1089.0,0.0014966695654686749,0.00011444318846691115,0.0012221869994286604,0.0014127566473963518,0.0014970167244575156,0.0015751850111126642,0.0018760710582660816
PrevA,1089.0,0.0009344110952618011,1.4642537825529783e-17,0.0009344110952618011,0.0009344110952618012,0.0009344110952618012,0.0009344110952618012,0.0009344110952618013
PrevS,1089.0,0.00031147036508726706,3.253967298490847e-18,0.0003114703650872669,0.000311470365087267,0.000311470365087267,0.000311470365087267,0.00031147036508726706
PrevC,1089.0,0.00031147036508726706,3.3635829342306628e-18,0.0003114703650872665,0.00031147036508726695,0.000311470365087267,0.00031147036508726706,0.0003114703650872674
MorUt,1089.0,0.0001650160450035013,5.257864536650913e-05,6.954448983689405e-05,0.00012335994984076742,0.00015872395563669574,0.0001993754360021491,0.0003081959739291021
DelayPat,1089.0,0.2408975225261612,0.011645079408481059,0.206514495830906,0.23276015863381253,0.2407709550732443,0.24865986617513675,0.2722519282862511
DelaySys,1089.0,0.25633225087682193,0.010090526364448094,0.2248255728659749,0.24923418576202483,0.25668247059300725,0.2631129116490293,0.28173620304703756
DelayTot,1089.0,0.49722977340298313,0.021492867416407917,0.4313400686968809,0.4821035508296431,0.4973194690062229,0.5118516313491707,0.551858427160824
DropDieA,1089.0,0.04555905021882794,0.027319598323918746,0.00010034871851387493,0.023285647249838084,0.043834442466098904,0.0646126597723497,0.11696460333320016
DropDieS,1089.0,0.030186154204062923,0.005557442968908941,0.01869338934561551,0.025519042208928668,0.03048383967837564,0.03435709827878702,0.044531324622641394
DropDieC,1089.0,0.02943849904431189,0.0054188655929771545,0.018356723136573393,0.024990153881221715,0.02967434839261322,0.03353170988004006,0.043300947180118364
DropDieT,1089.0,0.03064434735410012,0.0024703300271142004,0.023920419996129438,0.028844027318726703,0.03046220307307895,0.032281776858216,0.037944598890032884
DropSelfCureA,1089.0,0.1195454290081828,0.028014316620263064,0.061155684279897614,0.09596405933303798,0.12166154568623419,0.14271013898671306,0.1790637945566369
DropSelfCureS,1089.0,0.039414653145056086,0.009244644205615219,0.02016790265635255,0.031629163900141324,0.04011362823080391,0.04707407807290775,0.05901950286419549
DropSelfCureC,1089.0,0.038437387611710776,0.009009823911705222,0.019772413071995825,0.030788800398420704,0.03913221825209191,0.04593996655398362,0.057082800295627
DropLTFU,1089.0,0.12903725311741754,0.01664925864453928,0.09121983700999907,0.11754132635438846,0.1265926019722198,0.13642899560425356,0.21297240493181865
p_a2die,1089.0,0.04555905021882794,0.027319598323918746,0.00010034871851387493,0.023285647249838084,0.043834442466098904,0.0646126597723497,0.11696460333320016
p_a2sc,1089.0,0.1195454290081828,0.028014316620263064,0.061155684279897614,0.09596405933303798,0.12166154568623419,0.14271013898671306,0.1790637945566369
p_a2s,1089.0,0.8348955207729893,0.03523944949536077,0.7483027166364931,0.8088351017677804,0.8332014975672623,0.8585801891116626,0.9217137785709976
p_s2die,1089.0,0.03616752109306128,0.006530950783773045,0.022555546689340712,0.03063788417811756,0.03637457304592043,0.04150302799723109,0.05141569636871928
p_s2sc,1089.0,0.0475935619907428,0.012441275770506407,0.02370365708047599,0.03693579210372725,0.04801220165026445,0.05816030251013171,0.07279796002918658
p_s2e,1089.0,0.45674164242778476,0.0925734359558963,0.11838772548377119,0.3977849232982387,0.4712070483991427,0.5277089700183191,0.6364468363224892
p_s2tu,1089.0,0.3854242436002559,0.08768868733694145,0.23323466123832115,0.314812563319733,0.36979590420519,0.44236248124640826,0.7099184909076401
p_s2ti,1089.0,0.07407303088815526,0.01209571504516871,0.033326772932953296,0.06616995695589531,0.07618071360613213,0.08348584900325112,0.09465313291835735
p_c2die,1089.0,0.08152796102550791,0.027115994488342867,0.037994252271388466,0.06334123913933183,0.07642552823487704,0.09333133903401504,0.29248894845558454
p_c2sc,1089.0,0.10791122549007821,0.04375730384576443,0.04062270667066301,0.07793577209829422,0.10142191015654094,0.12891723671031885,0.44845747403139063
p_c2tu,1089.0,0.6753956771280735,0.045373740792856616,0.31449273586973636,0.6533387588905938,0.6795681881670335,0.7020015009994864,0.7807321056827883
p_c2ti,1089.0,0.13516513635634042,0.033803147442421015,0.03877641163827966,0.10992587043649553,0.13547217884743576,0.1581977715263529,0.23320916658326657
p_tu2txs,1089.0,0.8259850384231233,1.1662697762411435e-14,0.8259850384231232,0.8259850384231232,0.8259850384231232,0.8259850384231232,0.8259850384231232
p_tu2txl,1089.0,0.13450471201342606,2.7768328005741513e-16,0.13450471201342606,0.13450471201342606,0.13450471201342606,0.13450471201342606,0.13450471201342606
p_tu2txd,1089.0,0.039510249563450776,1.596678860330137e-16,0.039510249563450776,0.039510249563450776,0.039510249563450776,0.039510249563450776,0.039510249563450776
p_ti2txs,1089.0,0.4920412370578921,0.10322468985516134,0.02155128049994228,0.46093574868484877,0.5246718791835229,0.560115802924642,0.5935034765517917
p_ti2txl,1089.0,0.4410363724995524,0.1039127359288108,0.32939602203971075,0.37306675923960936,0.4070187097969684,0.47160659901284013,0.9044094189823139
p_ti2txd,1089.0,0.06692239044255555,0.009769478551194507,0.028156584248897568,0.06129187559061534,0.06945525498617307,0.07463305975797845,0.07901720871331791
CasOnset,1089.0,0.8348955207729893,0.03523944949536077,0.7483027166364931,0.8088351017677804,0.8332014975672623,0.8585801891116626,0.9217137785709976
CasCSI,1089.0,0.7652947134238703,0.04082856309031049,0.6633941332476875,0.7348944082067373,0.7632749365223006,0.7930459292471851,0.8692640375462616
CasTxI,1089.0,0.6974188267678477,0.04722784187484714,0.5809515630734208,0.6618582422874149,0.6950382388180433,0.7303239593161431,0.8177947595735072
CasTxS,1089.0,0.53773722629633,0.037783887617357785,0.43397028848139585,0.5108315797544416,0.5352412447056196,0.5639815205044069,0.6388247101071314
CDR,1089.0,0.6974188267678477,0.04722784187484714,0.5809515630734208,0.6618582422874149,0.6950382388180433,0.7303239593161431,0.8177947595735072
